"","GEOID","DOY","b1","b2","lai"
"54",31045,57,1835.9,2830.9,0.11306
"55",31045,65,1542.7,2459.5,0.085803
"56",31045,73,1664.8,2629.9,0.098127
"57",31045,81,1528.4,2559.4,0.17665
"58",31045,89,1634.3,2724.4,0.14174
"59",31045,97,1541,2642.4,0.3672
"60",31045,105,1570.8,2718.6,0.18373
"61",31045,113,1513.5,2726.5,0.24222
"62",31045,121,1430.5,2740.9,0.40109
"63",31045,129,1044.6,2327.7,0.34532
"64",31045,137,1095.5,2939,0.58441
"65",31045,145,1223.9,2603.2,0.38365
"66",31045,153,1184.4,2606.9,0.33363
"67",31045,161,1125.7,2605,0.70874
"68",31045,169,1164,2857.4,0.557
"69",31045,177,1091.4,2890.4,1.7067
"70",31045,185,944.45,3156.3,1.4575
"71",31045,193,715.34,3470.5,1.3159
"72",31045,201,516.33,3385.5,3.1817
"73",31045,209,539.07,3588.5,1.514
"74",31045,217,545,3686.8,1.7524
"75",31045,225,591.62,3816,1.8917
"76",31045,233,575.48,3546.3,2.982
"77",31045,241,676.35,3421.1,1.8805
"78",31045,249,754.26,3358.4,3.4901
"79",31045,257,930.54,3256.9,1.1814
"80",31045,265,907.94,2880.4,0.81659
"81",31045,273,1093.6,2827.2,0.6323
"82",31045,281,978.36,2258.2,0.49187
"83",31045,289,1164.3,2379.3,0.31244
"84",31045,297,1172.6,2299.5,0.2234
"85",31045,305,1352.4,2431.7,0.25717
"86",31045,313,1468.9,2553.9,0.16141
"87",31045,321,1581.3,2777.5,0.22394
"88",31045,329,2227.9,3474.4,0.25887
"89",31045,337,1802.4,2991.1,0.1406
"90",31045,345,1010.1,1664.4,0.047938
"91",31045,353,0,0,0
"92",31045,361,0,0,0
"93",31075,1,0,0,0
"94",31075,9,0,0,0
"95",31075,17,0,0,0
"96",31075,25,0,0,0
"97",31075,33,0,0,0
"98",31075,41,0,0,0
"99",31075,49,0,0,0
"100",31075,57,0,0,0
"101",31075,65,0,0,0
"102",31075,73,0,0,0
"103",31075,81,0,0,0
"104",31075,89,0,0,0
"105",31075,97,0,0,0
"106",31075,105,0,0,0
"107",31075,113,0,0,0
"108",31075,121,0,0,0
"109",31075,129,0,0,0
"110",31075,137,0,0,0
"111",31075,145,0,0,0
"112",31075,153,0,0,0
"113",31075,161,0,0,0
"114",31075,169,0,0,0
"115",31075,177,0,0,0
"116",31075,185,0,0,0
"117",31075,193,0,0,0
"118",31075,201,0,0,0
"119",31075,209,0,0,0
"120",31075,217,0,0,0
"121",31075,225,0,0,0
"122",31075,233,0,0,0
"123",31075,241,0,0,0
"124",31075,249,0,0,0
"125",31075,257,0,0,0
"126",31075,265,0,0,0
"127",31075,273,0,0,0
"128",31075,281,0,0,0
"129",31075,289,0,0,0
"130",31075,297,0,0,0
"131",31075,305,0,0,0
"132",31075,313,0,0,0
"133",31075,321,0,0,0
"134",31075,329,0,0,0
"135",31075,337,0,0,0
"136",31075,345,0,0,0
"137",31075,353,0,0,0
"138",31075,361,0,0,0
"139",31113,1,0,0,0
"140",31113,9,0,0,0
"141",31113,17,2212,3444.5,0.13159
"142",31113,25,2141,3359,0.14249
"143",31113,33,1842.6,2887.5,0.10209
"144",31113,41,1979.5,3070.1,0.11147
"145",31113,49,2037,3141.3,0.10487
"146",31113,57,2093.9,3194.8,0.09712
"147",31113,65,2030.1,3149.8,0.12374
"148",31113,73,2146,3287.2,0.10446
"149",31113,81,1930.7,3067.6,0.13307
"150",31113,89,1928.9,3084.3,0.15923
"151",31113,97,1838.8,2896.1,0.13859
"152",31113,105,1725.4,2814.8,0.13526
"153",31113,113,1694.3,2824.3,0.16008
"154",31113,121,1693,2900.4,0.18715
"155",31113,129,1390.5,2682.1,0.29413
"156",31113,137,1283.2,2395.7,0.24149
"157",31113,145,1423.3,2653.6,0.22029
"158",31113,153,1446.4,2835,0.30597
"159",31113,161,1186.1,2867.8,0.80256
"160",31113,169,1039.8,3186.2,0.90374
"161",31113,177,653.18,3443.8,1.371
"162",31113,185,504.63,3869.4,3.2366
"163",31113,193,308.67,4032,2.5611
"164",31113,201,282.23,4283.1,2.9972
"165",31113,209,302.5,4184.5,5.0724
"166",31113,217,288.25,4113.5,5.3571
"167",31113,225,314.19,3872.1,2.1938
"168",31113,233,337.7,3825.1,1.993
"169",31113,241,463.18,3657.2,1.7558
"170",31113,249,510.95,3337.2,1.5001
"171",31113,257,645.09,3042.9,1.1941
"172",31113,265,769.06,2489.8,0.69087
"173",31113,273,855.07,2570.1,1.2218
"174",31113,281,921.45,2149.6,0.36932
"175",31113,289,1098.6,2379.3,0.31786
"176",31113,297,1126.2,2247.9,0.30909
"177",31113,305,1411.6,2503.7,0.18946
"178",31113,313,1563.2,2623.4,0.17335
"179",31113,321,1722.8,2822.7,0.16505
"180",31113,329,1192.3,1890.1,0.070823
"181",31113,337,1888.4,2990.7,0.13999
"182",31113,345,1928.6,3064.5,0.14767
"183",31113,353,2134.6,3233.5,0.079308
"184",31113,361,1755.9,3018.3,0.19215
"185",31185,1,0,0,0
"186",31185,9,1480.2,2279.4,0.058912
"187",31185,17,1427.6,2243.4,0.068819
"188",31185,25,1409.2,2234.2,0.079234
"189",31185,33,0,0,0
"190",31185,41,1302.7,2003,0.047633
"191",31185,49,1509.6,2295.3,0.049719
"192",31185,57,1536.3,2376.3,0.071911
"193",31185,65,1461,2298.7,0.076769
"194",31185,73,1444.7,2304.7,0.081345
"195",31185,81,1438.8,2316.3,0.1068
"196",31185,89,1476.8,2412.1,0.13896
"197",31185,97,1396.8,2294.1,0.13744
"198",31185,105,1349.2,2315.3,0.15795
"199",31185,113,1301,2277.7,0.35023
"200",31185,121,1217.7,2224.3,0.16542
"201",31185,129,1139.9,2147.1,0.2197
"202",31185,137,1083,2086.2,0.22585
"203",31185,145,1299.6,2561.7,0.29498
"204",31185,153,1079.8,2614.1,0.45769
"205",31185,161,887.48,2794.4,3.6712
"206",31185,169,528.73,3460.8,1.6628
"207",31185,177,437.35,3745.5,3.101
"208",31185,185,252.29,4320.5,4.0706
"209",31185,193,216.22,4458.4,4.7042
"210",31185,201,235,4485.2,4.3762
"211",31185,209,220.38,4303.6,4.5725
"212",31185,217,234.13,4126.2,3.6782
"213",31185,225,249.24,4062.4,3.5853
"214",31185,233,301.52,4199.5,2.2636
"215",31185,241,378.6,3819.7,5.9142
"216",31185,249,429.65,3331.6,1.5887
"217",31185,257,550.89,3055,1.4786
"218",31185,265,608.87,1943.3,0.49551
"219",31185,273,855.22,2501.9,0.63227
"220",31185,281,1024.1,2262.8,0.46125
"221",31185,289,1230.4,2635.9,0.40021
"222",31185,297,1515.3,2878.5,0.26722
"223",31185,305,1741.7,2964.7,0.20399
"224",31185,313,1759.3,2940.9,0.18639
"225",31185,321,1618.1,2602.2,0.13776
"226",31185,329,0,0,0
"227",31185,337,1455.7,2326.2,0.11816
"228",31185,345,1401.2,2260.1,0.099317
"229",31185,353,1520.7,2393.4,0.087649
"230",31185,361,0,0,0
"231",31005,1,0,0,0
"232",31005,9,0,0,0
"233",31005,17,2640,4025.2,0.13836
"234",31005,25,2396.2,3787.2,0.15024
"235",31005,33,2063.9,3189.4,0.12459
"236",31005,41,1926.2,2971.4,0.10115
"237",31005,49,2400.1,3688,0.12702
"238",31005,57,2195.5,3313.8,0.12155
"239",31005,65,2294.8,3505.7,0.14691
"240",31005,73,2279.2,3472.4,0.10622
"241",31005,81,2190,3384.1,0.11893
"242",31005,89,2085.2,3235.6,0.117
"243",31005,97,2184.7,3367.4,0.14036
"244",31005,105,1887.2,2925.2,0.10803
"245",31005,113,1987.1,3074.1,0.11133
"246",31005,121,1919.2,3084.4,0.52062
"247",31005,129,1505.9,2602.8,0.20042
"248",31005,137,1171.8,2527.8,0.36312
"249",31005,145,1306.3,2389.4,0.22766
"250",31005,153,1347.5,2761,0.31931
"251",31005,161,1343.7,2858,0.6767
"252",31005,169,1131.4,2909.8,0.54405
"253",31005,177,967.52,3125.7,1.44
"254",31005,185,717.8,3442.7,1.5804
"255",31005,193,519.04,3418.1,2.4765
"256",31005,201,423.14,3859.6,4.2828
"257",31005,209,406.49,3764.7,3.199
"258",31005,217,430.61,4165.7,2.4605
"259",31005,225,427.8,3992.6,2.5438
"260",31005,233,474.37,3692.6,2.022
"261",31005,241,514.61,3807,1.7526
"262",31005,249,525.51,3597.8,3.6747
"263",31005,257,582.75,3544.4,1.7328
"264",31005,265,857.81,3323.8,0.91694
"265",31005,273,0,0,0
"266",31005,281,843.89,2363.6,1.3066
"267",31005,289,1118.7,2489.9,0.33699
"268",31005,297,1331,2575.2,0.24094
"269",31005,305,1361.2,2682.6,0.26267
"270",31005,313,1430,2668.8,0.24917
"271",31005,321,1632.1,2841.2,0.20749
"272",31005,329,1760.7,2950.6,0.15603
"273",31005,337,2184.8,3457.8,0.13765
"274",31005,345,2160.9,3476,0.13604
"275",31005,353,0,0,0
"276",31005,361,0,0,0
"277",31071,1,0,0,0
"278",31071,9,0,0,0
"279",31071,17,1966.8,3108.7,0.1274
"280",31071,25,1855.3,2982,0.13907
"281",31071,33,1774,2784.8,0.11227
"282",31071,41,1696.1,2741,0.1222
"283",31071,49,1822.5,2880.4,0.12929
"284",31071,57,1856.7,2933.3,0.15587
"285",31071,65,1883.6,2997.7,0.14773
"286",31071,73,1898.2,3009.2,0.16398
"287",31071,81,1762.3,2875.9,0.13946
"288",31071,89,1805,2955,0.16443
"289",31071,97,1616.6,2700.8,0.17605
"290",31071,105,1503.8,2721.9,0.22453
"291",31071,113,1489,2737.8,0.23093
"292",31071,121,1332.4,2709.4,0.34774
"293",31071,129,1028.4,2326.8,0.35382
"294",31071,137,1180.5,2536.8,0.40526
"295",31071,145,1259.1,2661.8,0.38735
"296",31071,153,1245.9,2898.9,0.48161
"297",31071,161,955.72,2928,0.71011
"298",31071,169,794.31,3471.7,1.3078
"299",31071,177,535.67,3580.3,1.6674
"300",31071,185,425.21,3867.7,2.4416
"301",31071,193,316.56,3934,2.4501
"302",31071,201,303.14,4208.7,5.3964
"303",31071,209,301.29,3944.6,5.4325
"304",31071,217,305.81,3852.5,2.4184
"305",31071,225,334.36,3795.1,3.2114
"306",31071,233,373.13,4007,3.0888
"307",31071,241,427.11,3418.5,2.544
"308",31071,249,479.11,3199.8,2.4505
"309",31071,257,563.98,2853.1,4.6497
"310",31071,265,587.84,2350.6,2.3598
"311",31071,273,802.45,2392.7,0.60365
"312",31071,281,897.67,2245.4,0.49985
"313",31071,289,1048,2438.7,0.52268
"314",31071,297,1141.5,2392,0.29724
"315",31071,305,1453.7,2693.4,0.21714
"316",31071,313,1594.8,2833.7,0.21046
"317",31071,321,1412.3,2525.1,0.22794
"318",31071,329,1495.6,2658.1,0.34557
"319",31071,337,1627,2696.8,0.1782
"320",31071,345,1543.1,2625.9,0.16416
"321",31071,353,0,0,0
"322",31071,361,0,0,0
"323",31101,1,0,0,0
"324",31101,9,2986.6,4557.5,3.4314
"325",31101,17,2128.8,3273.2,0.11888
"326",31101,25,2066.5,3236.6,0.11452
"327",31101,33,1871.3,2882.9,0.095068
"328",31101,41,1894.9,2922.6,0.098651
"329",31101,49,1973.2,3005.9,0.11251
"330",31101,57,2048.2,3072.4,0.075935
"331",31101,65,2014.2,3063,0.096614
"332",31101,73,1932.6,2959.5,0.087761
"333",31101,81,1825.5,2879.7,0.12929
"334",31101,89,1697.9,2708.8,0.15689
"335",31101,97,1566,2484.2,0.13011
"336",31101,105,1604.2,2598.1,0.42473
"337",31101,113,1454.6,2444.5,0.15313
"338",31101,121,1520.4,2583.7,0.18272
"339",31101,129,1151.1,2093.9,0.184
"340",31101,137,1061.2,2409.6,0.57739
"341",31101,145,1262.3,2308.7,0.19704
"342",31101,153,1385.6,2678.3,0.29511
"343",31101,161,1128.6,2631.4,0.3582
"344",31101,169,1204.3,2995.8,0.57911
"345",31101,177,849.71,3218.9,1.9834
"346",31101,185,713.63,3443,1.6805
"347",31101,193,490.04,3643.2,1.432
"348",31101,201,454.86,3898.8,4.4351
"349",31101,209,408.51,3667.7,2.252
"350",31101,217,423.15,3919.6,3.8888
"351",31101,225,415.23,3886.1,5.5933
"352",31101,233,465.91,3569,1.831
"353",31101,241,553.47,3524.3,2.0336
"354",31101,249,600.01,3217.9,2.171
"355",31101,257,713.1,3044.8,1.1254
"356",31101,265,822.37,2843,1.2931
"357",31101,273,938.1,2478.8,0.62725
"358",31101,281,946.34,2214,0.32616
"359",31101,289,1158.3,2452.4,0.32269
"360",31101,297,1167.7,2309.7,0.35761
"361",31101,305,1370.3,2414.4,0.20088
"362",31101,313,1476.6,2456.5,0.13028
"363",31101,321,1610.3,2623.8,0.12869
"364",31101,329,963.31,1567.7,0.2654
"365",31101,337,1794.6,2817.6,0.10734
"366",31101,345,1738.4,2784.9,0.12583
"367",31101,353,2426.2,3375.4,0.021959
"368",31101,361,2353,3312,0.02929
"369",31151,1,0,0,0
"370",31151,9,1418.1,2205.2,0.063938
"371",31151,17,1343.4,2135.2,0.088929
"372",31151,25,1334.8,2149,0.085093
"373",31151,33,0,0,0
"374",31151,41,0,0,0
"375",31151,49,1669,2443.3,0.033311
"376",31151,57,1645.4,2461.7,0.051467
"377",31151,65,1390.8,2193.7,0.10945
"378",31151,73,1394.6,2246.1,0.090177
"379",31151,81,1374.4,2230.1,0.092863
"380",31151,89,1373.6,2268.7,0.099384
"381",31151,97,1348.6,2320.5,0.16661
"382",31151,105,1276.9,2306.1,0.23431
"383",31151,113,1234.3,2275.7,0.24237
"384",31151,121,1145.3,2344.7,0.29078
"385",31151,129,1284.7,2548.5,0.27671
"386",31151,137,1067.6,2240.5,0.31135
"387",31151,145,1193.1,2624.6,0.38219
"388",31151,153,1075.2,2651.9,0.79038
"389",31151,161,702,2789.7,0.83238
"390",31151,169,497.42,3117.5,1.7581
"391",31151,177,478.31,3518.9,2.1369
"392",31151,185,348.75,3965.1,2.8416
"393",31151,193,318.73,4046.4,2.1082
"394",31151,201,315.84,4150.6,2.3037
"395",31151,209,295.47,4039.3,3.1239
"396",31151,217,302.28,3849.8,4.1563
"397",31151,225,333.72,3606.1,2.8144
"398",31151,233,399.18,3775.8,2.0383
"399",31151,241,556.61,3343.5,3.3843
"400",31151,249,566.02,2682,1.1664
"401",31151,257,727.07,2583,0.9682
"402",31151,265,778.22,1927,0.32858
"403",31151,273,984.31,2305.2,0.31331
"404",31151,281,1259.9,2469.3,0.25621
"405",31151,289,1388.6,2685.7,0.26476
"406",31151,297,1529.8,2764.3,0.26319
"407",31151,305,1590,2677.6,0.12955
"408",31151,313,1575.1,2642.4,0.17868
"409",31151,321,1423.2,2304.3,0.099583
"410",31151,329,0,0,0
"411",31151,337,1372.6,2220.5,0.091233
"412",31151,345,1226.1,2070.4,0.6299
"413",31151,353,1384.7,2205.2,0.07974
"414",31151,361,1556.9,2405.6,0.095666
"415",31059,1,0,0,0
"416",31059,9,1407.5,2190,0.068515
"417",31059,17,1390.8,2195.7,0.10945
"418",31059,25,1377.3,2191.3,0.89237
"419",31059,33,0,0,0
"420",31059,41,1412.3,2146.9,0.042108
"421",31059,49,1511.4,2288.4,0.049048
"422",31059,57,1503,2294,0.056849
"423",31059,65,1389,2176.2,0.076922
"424",31059,73,1408.7,2247.3,0.098918
"425",31059,81,1371.1,2217.5,0.09912
"426",31059,89,1392.1,2253.5,0.12514
"427",31059,97,1362.3,2237,0.1003
"428",31059,105,1310.1,2229.5,0.15318
"429",31059,113,1288.6,2233.3,0.16491
"430",31059,121,1208.6,2202.5,0.21437
"431",31059,129,1393.8,2518.5,0.39031
"432",31059,137,1107.6,2115.3,0.27852
"433",31059,145,1285.5,2590.5,0.2834
"434",31059,153,1016,2506.8,0.39287
"435",31059,161,546.79,2596.1,0.84726
"436",31059,169,499.13,3566.6,1.7662
"437",31059,177,418.79,3807.8,3.6932
"438",31059,185,323.82,4211.8,2.5366
"439",31059,193,239.98,4401,4.0489
"440",31059,201,250.35,4421.4,3.8591
"441",31059,209,239.38,4303.4,3.9055
"442",31059,217,248.04,4107.5,6.0434
"443",31059,225,268.41,4016.8,2.7171
"444",31059,233,334.15,4159.2,5.7798
"445",31059,241,466.14,3717.7,2.078
"446",31059,249,508.13,2837.4,1.9691
"447",31059,257,723.44,2638.3,0.75676
"448",31059,265,764.34,1878.7,0.26929
"449",31059,273,970.47,2299.3,0.46385
"450",31059,281,1303.9,2547.7,0.56727
"451",31059,289,1505.7,2874.6,0.28706
"452",31059,297,1699.4,2909.9,0.18871
"453",31059,305,1683.4,2762,0.13401
"454",31059,313,1683.8,2744.1,0.56598
"455",31059,321,1542.3,2443,0.099782
"456",31059,329,0,0,0
"457",31059,337,1440.5,2284,0.09149
"458",31059,345,1331.5,2138.8,0.092797
"459",31059,353,1431.3,2237.1,0.061332
"460",31059,361,1645.9,2467,0.056039
"461",31119,1,0,0,0
"462",31119,9,0,0,0
"463",31119,17,1635.9,2480.7,0.057003
"464",31119,25,1462.8,2269.2,0.067189
"465",31119,33,1990.7,2817.2,0.017444
"466",31119,41,1627.3,2477.2,0.063188
"467",31119,49,1635.3,2462.7,0.053403
"468",31119,57,1647.9,2512.7,0.088079
"469",31119,65,1665.2,2553.3,0.071114
"470",31119,73,1644.6,2549.3,0.10293
"471",31119,81,1658.6,2616.3,0.10237
"472",31119,89,1599.4,2536.2,0.11507
"473",31119,97,1455.8,2392.5,0.15814
"474",31119,105,1510,2634.1,0.19841
"475",31119,113,1415.6,2473.5,0.17393
"476",31119,121,1320.5,2449.3,0.23584
"477",31119,129,1367.4,2599.1,0.25872
"478",31119,137,1415.6,2589.7,0.2289
"479",31119,145,1364.9,2601.4,0.29191
"480",31119,153,1146.2,2646.8,0.44268
"481",31119,161,906.76,3021.4,0.72538
"482",31119,169,596.71,3573.7,2.0419
"483",31119,177,433.15,3610.8,2.0472
"484",31119,185,277.7,4445.7,3.1111
"485",31119,193,230.79,4521.5,4.3569
"486",31119,201,235.42,4658.8,4.3963
"487",31119,209,240.1,4257.8,2.9673
"488",31119,217,241.78,4141.5,4.6648
"489",31119,225,256.81,4049.3,4.8705
"490",31119,233,298.75,4148.8,5.7563
"491",31119,241,335.5,3659.2,2.5416
"492",31119,249,437.34,3166.5,1.9542
"493",31119,257,638.43,2979.1,1.2177
"494",31119,265,570.86,1737.8,0.5297
"495",31119,273,861.43,2088.1,0.46836
"496",31119,281,1054.5,2157.7,0.2904
"497",31119,289,1212.9,2431.5,0.27656
"498",31119,297,1403,2605,0.24846
"499",31119,305,1655.1,2862.4,0.22598
"500",31119,313,1696,2880.2,0.19574
"501",31119,321,1498.3,2485.3,0.13588
"502",31119,329,0,0,0
"503",31119,337,1512.6,2460.6,0.1184
"504",31119,345,0,0,0
"505",31119,353,1520.4,2500.9,0.15431
"506",31119,361,0,0,0
"507",31183,1,0,0,0
"508",31183,9,0,0,0
"509",31183,17,1955.2,3085,0.1292
"510",31183,25,1853.4,2949.4,0.13049
"511",31183,33,1851.9,2885,0.10027
"512",31183,41,1739.1,2729.8,0.10424
"513",31183,49,1810.4,2820.9,0.093308
"514",31183,57,1857.3,2902.3,0.11475
"515",31183,65,1913.7,3008.7,0.11726
"516",31183,73,1847.2,2956.4,0.14162
"517",31183,81,1784.1,2926,0.16704
"518",31183,89,1760.8,2877.1,0.17703
"519",31183,97,1597,2738.4,0.1707
"520",31183,105,1524.3,2802.2,0.23316
"521",31183,113,1450,2743.3,0.26006
"522",31183,121,1322.7,2696.1,0.32595
"523",31183,129,1239.1,2640.3,0.35562
"524",31183,137,1397,2694,0.27648
"525",31183,145,1353,2671.3,0.3075
"526",31183,153,1213.8,2757.3,0.416
"527",31183,161,917.42,2989,0.86067
"528",31183,169,631.4,3462.3,1.4872
"529",31183,177,572.32,3443.4,1.5198
"530",31183,185,356.96,4079,3.3821
"531",31183,193,280.38,4064.1,6.3672
"532",31183,201,275.95,4270.3,4.0727
"533",31183,209,283,4056,2.5865
"534",31183,217,278.03,3987.5,2.5589
"535",31183,225,284.3,3860.7,4.0643
"536",31183,233,320.89,4058.2,2.4082
"537",31183,241,381.4,3457.5,4.9002
"538",31183,249,487.35,3140.9,1.912
"539",31183,257,643.52,2748.8,1.0159
"540",31183,265,618.64,1935.7,0.50056
"541",31183,273,892.19,2234.2,0.58461
"542",31183,281,1071.3,2255.5,0.33262
"543",31183,289,1283.8,2546.9,0.27671
"544",31183,297,1269.4,2516.2,0.25194
"545",31183,305,1540.1,2827,0.22087
"546",31183,313,1585,2869.4,0.2209
"547",31183,321,1419.3,2541.8,0.21249
"548",31183,329,1574.5,2610.6,0.15199
"549",31183,337,1550.6,2650.7,0.18082
"550",31183,345,1225.4,2180.8,0.1405
"551",31183,353,1908.7,2939.6,0.087461
"552",31183,361,0,0,0
"553",31009,1,0,0,0
"554",31009,9,0,0,0
"555",31009,17,2222.5,3473.7,0.14238
"556",31009,25,2101.5,3338.8,0.14812
"557",31009,33,1975.7,3040.1,0.12244
"558",31009,41,2001.4,3136.5,0.12229
"559",31009,49,2031.8,3166.3,0.11251
"560",31009,57,1983.3,3089.1,0.1408
"561",31009,65,2041.5,3177,0.11154
"562",31009,73,2064.8,3212.1,0.11844
"563",31009,81,1971.5,3153.7,0.17006
"564",31009,89,2002.1,3245.3,0.15763
"565",31009,97,1865.3,3083.9,2.0939
"566",31009,105,1673.3,2875.5,0.20837
"567",31009,113,1577.6,2791.9,0.52666
"568",31009,121,1592.4,2895.3,0.79065
"569",31009,129,1493.3,2775.6,0.28946
"570",31009,137,1364.9,2504.9,0.30237
"571",31009,145,1289.4,2492.3,0.27777
"572",31009,153,1248.8,2631.5,0.40927
"573",31009,161,1106.9,2616.4,0.46561
"574",31009,169,1094.5,3097.3,0.61797
"575",31009,177,772.6,3234.9,1.2667
"576",31009,185,627.55,3553.8,1.3788
"577",31009,193,415.69,3634.6,2.4194
"578",31009,201,349.69,3864.8,3.7349
"579",31009,209,361.49,3973.5,3.865
"580",31009,217,371.53,3884.9,3.2067
"581",31009,225,368.74,3655.9,2.807
"582",31009,233,371.83,3972.2,3.9536
"583",31009,241,513.26,3449.5,1.9574
"584",31009,249,468.71,3388.1,2.8025
"585",31009,257,534.97,3368.7,1.5446
"586",31009,265,666.07,2859.9,1.2135
"587",31009,273,846.51,2785.8,0.72802
"588",31009,281,907.59,2487.6,0.62135
"589",31009,289,1197.5,2609.6,0.47208
"590",31009,297,1318.4,2595.5,1.3006
"591",31009,305,1519.8,2674.6,0.21412
"592",31009,313,1584.4,2703.8,0.17744
"593",31009,321,1669.1,2729.1,0.3725
"594",31009,329,984.86,1586.5,0.039592
"595",31009,337,1848,2965.4,0.13155
"596",31009,345,1732.9,2778.5,0.13522
"597",31009,353,1983.9,3204.7,0.16816
"598",31009,361,0,0,0
"599",31091,1,0,0,0
"600",31091,9,0,0,0
"601",31091,17,2159,3390,0.15361
"602",31091,25,2331,3699,0.17711
"603",31091,33,1946,3068,0.11123
"604",31091,41,2274,3539,0.12643
"605",31091,49,2010,3003,0.086232
"606",31091,57,2268,3493,0.13436
"607",31091,65,2257,3492,0.13646
"608",31091,73,2107,3274,0.10834
"609",31091,81,1840,2871,0.094166
"610",31091,89,1983,3215,0.81136
"611",31091,97,1860,3001,0.17187
"612",31091,105,2352,3587,0.13494
"613",31091,113,1780,2926,0.14313
"614",31091,121,1807,3133,0.23282
"615",31091,129,1358,2662,0.28887
"616",31091,137,1523,2845,0.27451
"617",31091,145,1339,2778,0.39132
"618",31091,153,1378,2987,0.44278
"619",31091,161,1520,2824,0.33555
"620",31091,169,1054,3397,0.94691
"621",31091,177,954,3152,0.97813
"622",31091,185,823,3413,2.1336
"623",31091,193,491,3384,5.4688
"624",31091,201,539,3347,1.5464
"625",31091,209,565,3259,2.9326
"626",31091,217,365,3431,2.7169
"627",31091,225,468,3777,1.5696
"628",31091,233,438,3277,3.2413
"629",31091,241,580,3157,1.4805
"630",31091,249,600,3328,1.1857
"631",31091,257,1334,2639,0.37915
"632",31091,265,1451,2569,0.2225
"633",31091,273,0,0,0
"634",31091,281,1299,2556,0.3408
"635",31091,289,1325,2703,0.31931
"636",31091,297,1001,2169,0.58871
"637",31091,305,1141,2700,0.59102
"638",31091,313,1125,2611,0.48943
"639",31091,321,1157,2705,0.40933
"640",31091,329,0,0,0
"641",31091,337,1200,2387,0.30848
"642",31091,345,1272,2605,0.30724
"643",31091,353,0,0,0
"644",31091,361,0,0,0
"645",31115,1,0,0,0
"646",31115,9,0,0,0
"647",31115,17,1924.4,3046.8,0.16649
"648",31115,25,1794.7,2897.6,0.1292
"649",31115,33,1771.6,2865.4,0.15161
"650",31115,41,1692.8,2734.1,0.12995
"651",31115,49,1850.5,2909.2,0.14673
"652",31115,57,1784.1,2823.7,0.1113
"653",31115,65,1818.5,2901.3,0.13565
"654",31115,73,1891.6,2985,0.36533
"655",31115,81,1690,2794.4,0.15148
"656",31115,89,1697.2,2846.7,0.35781
"657",31115,97,1575.9,2693.3,0.15844
"658",31115,105,1440.5,2632.7,0.29768
"659",31115,113,1453.1,2747.9,0.28017
"660",31115,121,1399,2875.5,0.34378
"661",31115,129,1264,2977.2,0.55429
"662",31115,137,1179,2570.4,0.41408
"663",31115,145,1118.9,2460.4,0.4587
"664",31115,153,1265.3,2884.1,0.35859
"665",31115,161,953.96,2827.3,1.8202
"666",31115,169,892.77,3340.7,0.86079
"667",31115,177,537.45,3579.5,1.7078
"668",31115,185,448.39,3911.2,3.1721
"669",31115,193,326.2,3894,2.6068
