"","GEOID","DOY","b1","b2","lai"
"274",31005,345,1610.5,3128,0.6304
"275",31005,353,0,0,0
"276",31005,361,0,0,0
"277",31071,1,0,0,0
"278",31071,9,0,0,0
"279",31071,17,0,0,0
"280",31071,25,0,0,0
"281",31071,33,0,0,0
"282",31071,41,0,0,0
"283",31071,49,0,0,0
"284",31071,57,0,0,0
"285",31071,65,0,0,0
"286",31071,73,0,0,0
"287",31071,81,0,0,0
"288",31071,89,0,0,0
"289",31071,97,0,0,0
"290",31071,105,0,0,0
"291",31071,113,0,0,0
"292",31071,121,0,0,0
"293",31071,129,0,0,0
"294",31071,137,0,0,0
"295",31071,145,0,0,0
"296",31071,153,0,0,0
"297",31071,161,0,0,0
"298",31071,169,0,0,0
"299",31071,177,0,0,0
"300",31071,185,0,0,0
"301",31071,193,0,0,0
"302",31071,201,0,0,0
"303",31071,209,0,0,0
"304",31071,217,0,0,0
"305",31071,225,0,0,0
"306",31071,233,0,0,0
"307",31071,241,0,0,0
"308",31071,249,0,0,0
"309",31071,257,0,0,0
"310",31071,265,0,0,0
"311",31071,273,0,0,0
"312",31071,281,0,0,0
"313",31071,289,0,0,0
"314",31071,297,0,0,0
"315",31071,305,0,0,0
"316",31071,313,0,0,0
"317",31071,321,0,0,0
"318",31071,329,0,0,0
"319",31071,337,0,0,0
"320",31071,345,0,0,0
"321",31071,353,0,0,0
"322",31071,361,0,0,0
"323",31101,1,1498,2811.8,0.53371
"324",31101,9,1555.3,2867.1,0.4979
"325",31101,17,1570,2793.3,0.48362
"326",31101,25,1683.7,3000,0.53478
"327",31101,33,1741.5,3011.5,0.41718
"328",31101,41,1667.6,2814.1,0.34842
"329",31101,49,1558.1,2745.1,0.35463
"330",31101,57,1594.3,2834.4,0.46359
"331",31101,65,1524.4,2827.4,0.59111
"332",31101,73,1471.5,2922.8,0.65868
"333",31101,81,1247.3,2861.1,1.0389
"334",31101,89,1106,2983,1.5025
"335",31101,97,1028.7,3144.2,1.3302
"336",31101,105,839.23,2870.3,1.7255
"337",31101,113,825.01,3261.5,1.8672
"338",31101,121,688.73,3123.3,2.0144
"339",31101,129,718.92,3306.7,2.0387
"340",31101,137,726.01,3275.2,1.8313
"341",31101,145,808.11,2914.8,3.5605
"342",31101,153,882.44,2691.2,1.2363
"343",31101,161,1163,2694.4,1.199
"344",31101,169,1377,2743.9,0.61657
"345",31101,177,1694.6,3187,0.72746
"346",31101,185,1717,3189.7,0.59615
"347",31101,193,1611.9,2921.8,0.4429
"348",31101,201,1671.4,2946.3,0.44954
"349",31101,209,1452.8,2708.7,0.57649
"350",31101,217,1482.5,2768,0.67256
"351",31101,225,1485,2753.2,0.77609
"352",31101,233,1559.1,2836.2,0.47408
"353",31101,241,1477.1,2578,0.38504
"354",31101,249,1528,2640.1,0.44984
"355",31101,257,1522,2545.9,0.28176
"356",31101,265,1584.3,2577.8,0.22051
"357",31101,273,1579.9,2520.9,0.19872
"358",31101,281,1508.4,2285,0.11063
"359",31101,289,1640.5,2487.5,0.12599
"360",31101,297,1581.8,2408.3,0.15706
"361",31101,305,1715.7,2583.1,0.13942
"362",31101,313,1581.3,2366.9,0.096206
"363",31101,321,1583.8,2394.2,0.12034
"364",31101,329,1621.8,2432.2,0.098704
"365",31101,337,1696.6,2495.3,0.087766
"366",31101,345,1595.7,2421.7,0.12676
"367",31101,353,1790.7,2686.7,0.11583
"368",31101,361,0,0,0
"369",31151,1,1312.7,2530.8,0.52335
"370",31151,9,1349.4,2578.9,0.55671
"371",31151,17,1639.9,2662.5,0.6112
"372",31151,25,1359.8,2557.3,0.53762
"373",31151,33,0,0,0
"374",31151,41,0,0,0
"375",31151,49,1194,2347.9,0.61022
"376",31151,57,1213.1,2406.1,0.53695
"377",31151,65,1263.8,2530.4,0.83258
"378",31151,73,1117.7,2598.9,0.95617
"379",31151,81,797.13,2880.5,1.7058
"380",31151,89,791.15,3300.2,1.8651
"381",31151,97,715.07,3208.4,2.1694
"382",31151,105,668.8,3194.8,1.9475
"383",31151,113,671.09,3172.9,4.0895
"384",31151,121,608.28,2982.3,2.2483
"385",31151,129,742.53,2944.7,1.6716
"386",31151,137,766.16,2861.7,1.8089
"387",31151,145,834.56,2600.2,1.5455
"388",31151,153,963.87,2531.9,1.2962
"389",31151,161,1046.7,2854,1.1056
"390",31151,169,936.87,2633.7,1.6365
"391",31151,177,858.47,2914.4,1.5848
"392",31151,185,893.59,2737,1.4713
"393",31151,193,930.1,2735.1,1.2708
"394",31151,201,932.76,2643.9,1.3598
"395",31151,209,888.15,2449.2,1.144
"396",31151,217,932.25,2503.8,1.2563
"397",31151,225,903.53,2848.7,1.616
"398",31151,233,962.97,2416.1,1.1049
"399",31151,241,953.76,2302.7,1.0344
"400",31151,249,1026.1,2215.4,0.67143
"401",31151,257,1109.6,2285.2,0.67157
"402",31151,265,1147.2,2221.3,0.78319
"403",31151,273,1221.2,2354.3,0.48916
"404",31151,281,1098.3,2075.8,0.55881
"405",31151,289,1274.8,2330.2,0.44679
"406",31151,297,1056,1992.8,0.41494
"407",31151,305,1143.9,2152.5,0.43898
"408",31151,313,1126.9,2148.7,0.47492
"409",31151,321,1221.6,2258.8,0.38648
"410",31151,329,1313.4,2346.6,0.39727
"411",31151,337,1186.2,2159.8,0.84141
"412",31151,345,1096.5,2031.3,0.55532
"413",31151,353,1114.5,1987.8,0.36746
"414",31151,361,0,0,0
"415",31059,1,1432,2672.6,0.47122
"416",31059,9,1488.1,2746.1,0.523
"417",31059,17,1582.4,2769.9,0.42353
"418",31059,25,1437.4,2612.2,0.45116
"419",31059,33,0,0,0
"420",31059,41,0,0,0
"421",31059,49,1266.1,2355.2,0.46835
"422",31059,57,1248.6,2443.7,0.64037
"423",31059,65,1306.8,2550,0.82443
"424",31059,73,1117.3,2782,1.3911
"425",31059,81,789.49,2895.7,1.5783
"426",31059,89,816.02,3327.2,1.865
"427",31059,97,768.68,3305.9,1.7548
"428",31059,105,695.26,3259.6,2.2
"429",31059,113,638.47,3151,2.1252
"430",31059,121,572.64,3144.8,3.5974
"431",31059,129,677.75,3142.4,2.1455
"432",31059,137,743.33,2896.3,1.7585
"433",31059,145,747.78,2619.3,1.4381
"434",31059,153,1021.2,2670,1.3183
"435",31059,161,1058.1,2939.9,1.1773
"436",31059,169,996.43,2674.8,1.3942
"437",31059,177,844.5,3069.8,1.6537
"438",31059,185,862.64,2843.5,1.5152
"439",31059,193,883.27,2892.9,1.3882
"440",31059,201,969.92,2792.2,1.2202
"441",31059,209,858.74,2541.6,1.2861
"442",31059,217,905.95,2639.7,1.2652
"443",31059,225,838.23,2873.6,1.5845
"444",31059,233,808.86,2256.5,1.3567
"445",31059,241,869.42,2211.8,0.97864
"446",31059,249,978.66,2178.3,0.78404
"447",31059,257,1014.4,2271,0.73792
"448",31059,265,1093.5,2235.1,0.54169
"449",31059,273,1138.7,2332.6,0.63588
"450",31059,281,1110.2,2255.8,0.6593
"451",31059,289,1263.8,2384.1,0.56571
"452",31059,297,1045.9,2022.4,2.5211
"453",31059,305,1202.6,2224.7,0.46925
"454",31059,313,1144.4,2204.4,0.53984
"455",31059,321,1169.5,2171,0.46943
"456",31059,329,1297.1,2347.2,0.43996
"457",31059,337,1189.3,2142.3,0.45225
"458",31059,345,1077.5,1972.5,0.36846
"459",31059,353,1152.5,2011.2,0.30757
"460",31059,361,0,0,0
"461",31119,1,1639.2,2842.4,0.35426
"462",31119,9,1629.1,2839.8,0.41875
"463",31119,17,1848.3,3084.5,0.33907
"464",31119,25,1624.1,2773.7,0.40071
"465",31119,33,0,0,0
"466",31119,41,0,0,0
"467",31119,49,1519.9,2535.8,0.28499
"468",31119,57,1318.2,2330.6,0.37802
"469",31119,65,1580.1,2718.6,0.4097
"470",31119,73,1475.2,2819.7,0.56869
"471",31119,81,1187.2,2894.9,0.97749
"472",31119,89,1023.9,3090,1.2902
"473",31119,97,1042,3006.5,1.4836
"474",31119,105,1056.9,3051.2,1.434
"475",31119,113,1038.2,3131.8,1.3867
"476",31119,121,746.78,2937.4,1.8107
"477",31119,129,940.17,3005.6,1.3383
"478",31119,137,873.87,3177.6,1.5218
"479",31119,145,718.83,2662.4,1.7935
"480",31119,153,944.31,3002.9,1.443
"481",31119,161,979.55,3120.8,1.5966
"482",31119,169,1081.4,2620,0.87504
"483",31119,177,1044.6,3195.6,1.3788
"484",31119,185,1274.9,2947.4,0.93924
"485",31119,193,1544,3288.6,0.6952
"486",31119,201,1584.1,3273.9,0.76295
"487",31119,209,1452.2,3394.3,0.89061
"488",31119,217,1334.7,2994.1,0.88699
"489",31119,225,1199.7,2963.6,1.044
"490",31119,233,1127.4,2651.9,0.95907
"491",31119,241,1294.9,2752.8,0.81717
"492",31119,249,1360.2,2674.1,0.71504
"493",31119,257,1351.1,2530,0.50582
"494",31119,265,1476,2653.7,0.53715
"495",31119,273,1520.8,2818.1,0.49996
"496",31119,281,1650,2849,0.40843
"497",31119,289,1538.9,2636,0.38977
"498",31119,297,1468.2,2515.2,0.39586
"499",31119,305,1492.1,2442.3,0.28868
"500",31119,313,1440.6,2407.9,0.27867
"501",31119,321,1595.8,2699.3,0.27813
"502",31119,329,1699.5,2706.6,0.22788
"503",31119,337,1743.9,2829,0.26775
"504",31119,345,1625.2,2630.4,0.27303
"505",31119,353,1776,2756.2,0.19052
"506",31119,361,0,0,0
"507",31183,1,1716,2911,0.37039
"508",31183,9,1881,3168,0.38282
"509",31183,17,1898,3129,0.33368
"510",31183,25,1884,3049,0.25828
"511",31183,33,0,0,0
"512",31183,41,0,0,0
"513",31183,49,1713,2767,0.26823
"514",31183,57,1560,2619,0.31894
"515",31183,65,1336,2413,0.37533
"516",31183,73,1270,2537,0.62931
"517",31183,81,1110,2751,1.1064
"518",31183,89,991,3122,1.2951
"519",31183,97,972,3571,1.9891
"520",31183,105,1021,3225,1.4772
"521",31183,113,746,4127,1.9179
"522",31183,121,548,3644,2.4292
"523",31183,129,727,3528,2.0066
"524",31183,137,603,3583,2.247
"525",31183,145,661,3036,2.2033
"526",31183,153,725,3180,1.7549
"527",31183,161,546,3601,2.4955
"528",31183,169,674,3029,2.591
"529",31183,177,759,2803,1.7987
"530",31183,185,1068,3056,1.4325
"531",31183,193,1257,2660,0.76071
"532",31183,201,1276,3048,0.99861
"533",31183,209,763,2792,1.8969
"534",31183,217,624,3997,2.0438
"535",31183,225,468,5256,6.8018
"536",31183,233,564,4695,6.9667
"537",31183,241,706,3930,1.8574
"538",31183,249,746,3939,1.8574
"539",31183,257,1446,3230,0.85306
"540",31183,265,1489,3027,0.77824
"541",31183,273,1818,3509,0.58547
"542",31183,281,1830,3316,0.43035
"543",31183,289,1830,3277,0.51928
"544",31183,297,1698,3019,0.51355
"545",31183,305,0,0,0
"546",31183,313,1654,2897,0.4431
"547",31183,321,2009,3435,0.39207
"548",31183,329,0,0,0
"549",31183,337,0,0,0
"550",31183,345,2066,3486,0.36841
"551",31183,353,1913,3099,0.31293
"552",31183,361,0,0,0
"553",31009,1,1692,2881,0.34467
"554",31009,9,1728,2989,0.39845
"555",31009,17,1790,2843,0.24073
"556",31009,25,1786,2855,0.27309
"557",31009,33,0,0,0
"558",31009,41,0,0,0
"559",31009,49,1598,2551,0.22842
"560",31009,57,1678,2742,0.29474
"561",31009,65,1746,2697,0.20487
"562",31009,73,1752,2730,0.20288
"563",31009,81,1271,2463,0.58678
"564",31009,89,1569,2875,0.50137
"565",31009,97,1252,2890,0.82622
"566",31009,105,1339,3036,0.96353
"567",31009,113,1366,3217,1.0259
"568",31009,121,956,3024,1.4912
"569",31009,129,948,3231,1.512
"570",31009,137,692,3453,2.1128
"571",31009,145,795,3320,1.8899
"572",31009,153,779,3278,1.7679
"573",31009,161,952,2955,2.312
"574",31009,169,1283,2919,0.95464
"575",31009,177,1468,3136,0.95087
"576",31009,185,1455,3316,0.84224
"577",31009,193,1558,2993,0.57544
"578",31009,201,1630,2961,0.54252
"579",31009,209,1683,3130,0.5397
"580",31009,217,1349,2530,0.48996
"581",31009,225,1292,2395,0.58624
"582",31009,233,1258,2476,0.62371
"583",31009,241,1340,2401,0.38302
"584",31009,249,1301,2260,0.35139
"585",31009,257,1429,2552,0.36103
"586",31009,265,1392,2605,0.55623
"587",31009,273,1498,2484,0.30096
"588",31009,281,0,0,0
"589",31009,289,0,0,0
"590",31009,297,0,0,0
"591",31009,305,0,0,0
"592",31009,313,0,0,0
"593",31009,321,0,0,0
"594",31009,329,1479,2400,0.24888
"595",31009,337,1633,2506,0.16946
"596",31009,345,1393,2220,0.28994
"597",31009,353,1644,2740,2.7978
"598",31009,361,0,0,0
"599",31091,1,0,0,0
"600",31091,9,0,0,0
"601",31091,17,0,0,0
"602",31091,25,0,0,0
"603",31091,33,0,0,0
"604",31091,41,0,0,0
"605",31091,49,0,0,0
"606",31091,57,0,0,0
"607",31091,65,0,0,0
"608",31091,73,0,0,0
"609",31091,81,0,0,0
"610",31091,89,0,0,0
"611",31091,97,0,0,0
"612",31091,105,0,0,0
"613",31091,113,0,0,0
"614",31091,121,0,0,0
"615",31091,129,0,0,0
"616",31091,137,0,0,0
"617",31091,145,0,0,0
"618",31091,153,0,0,0
"619",31091,161,0,0,0
"620",31091,169,0,0,0
"621",31091,177,0,0,0
"622",31091,185,0,0,0
"623",31091,193,0,0,0
"624",31091,201,0,0,0
"625",31091,209,0,0,0
"626",31091,217,0,0,0
"627",31091,225,0,0,0
"628",31091,233,0,0,0
"629",31091,241,0,0,0
"630",31091,249,0,0,0
"631",31091,257,0,0,0
"632",31091,265,0,0,0
"633",31091,273,0,0,0
"634",31091,281,0,0,0
"635",31091,289,0,0,0
"636",31091,297,0,0,0
"637",31091,305,0,0,0
"638",31091,313,0,0,0
"639",31091,321,0,0,0
"640",31091,329,0,0,0
"641",31091,337,0,0,0
"642",31091,345,0,0,0
"643",31091,353,0,0,0
"644",31091,361,0,0,0
"645",31115,1,1737.3,2925.6,0.43499
"646",31115,9,1699,2888.9,0.35745
"647",31115,17,1491.5,2392.2,0.20688
"648",31115,25,1730.2,2878.1,0.3677
"649",31115,33,0,0,0
"650",31115,41,0,0,0
"651",31115,49,1120.1,1797.4,0.15673
"652",31115,57,1467.8,2485.7,0.35177
"653",31115,65,1625.4,2700.3,0.30671
"654",31115,73,1482.5,2672.9,0.38706
"655",31115,81,1266.4,2693.9,0.69056
"656",31115,89,1191.1,2807.5,1.0458
"657",31115,97,1070.6,2974.8,1.1707
"658",31115,105,902.35,3288.6,1.5832
"659",31115,113,870.38,3186.6,1.506
"660",31115,121,819.03,2965.8,1.5725
"661",31115,129,697.03,3347.3,1.8684
"662",31115,137,617.6,3432.2,2.0508
"663",31115,145,665.66,3204.6,2.025
"664",31115,153,780.06,3263,1.8774
"665",31115,161,890.45,3402.6,1.8626
"666",31115,169,1245.6,3062,1.0178
"667",31115,177,1380,3052.4,0.90114
"668",31115,185,1451.1,3242.3,0.90638
"669",31115,193,1885.7,3295.1,0.45898
"670",31115,201,1933.5,3246.8,0.36474
"671",31115,209,1800.5,3355.5,0.54705
"672",31115,217,1403.8,2740.6,0.58736
"673",31115,225,1606.1,2715.6,0.31756
"674",31115,233,1317.8,2591.4,0.78248
"675",31115,241,1623.6,2738.1,0.62666
"676",31115,249,1430.5,2636.7,0.40434
"677",31115,257,1730,2883.7,0.39197
"678",31115,265,1814.3,2898.3,0.27219
"679",31115,273,1854.5,2954.1,0.2338
"680",31115,281,1969.9,3081.1,0.24806
"681",31115,289,1990,3158,0.25959
"682",31115,297,0,0,0
"683",31115,305,1497,2312,0.17013
"684",31115,313,0,0,0
"685",31115,321,2143,3106,0.12676
"686",31115,329,1800.2,2765.5,0.17532
"687",31115,337,2054.4,2993.7,0.13326
"688",31115,345,1729.6,2667.9,0.19377
"689",31115,353,2020.9,3031.2,0.15286
"690",31115,361,0,0,0
