"","GEOID","DOY","b1","b2","lai"
"82",31045,281,0,0,0
"83",31045,289,0,0,0
"84",31045,297,0,0,0
"85",31045,305,0,0,0
"86",31045,313,0,0,0
"87",31045,321,0,0,0
"88",31045,329,0,0,0
"89",31045,337,0,0,0
"90",31045,345,0,0,0
"91",31045,353,0,0,0
"92",31045,361,0,0,0
"93",31075,1,0,0,0
"94",31075,9,0,0,0
"95",31075,17,2575,4100,0.16743
"96",31075,25,2288,4005,0.32188
"97",31075,33,2020,3371,0.26094
"98",31075,41,2387,3906,0.19562
"99",31075,49,2424,4047,0.22099
"100",31075,57,2772,4403,2.5126
"101",31075,65,2375,3940,0.23819
"102",31075,73,2215,3764,0.25431
"103",31075,81,1970,3647,0.32923
"104",31075,89,1909,3855,0.43037
"105",31075,97,1737,3501,0.36236
"106",31075,105,1637,3578,0.45251
"107",31075,113,1600,3741,0.60121
"108",31075,121,927,4020,3.1486
"109",31075,129,0,0,0
"110",31075,137,0,0,0
"111",31075,145,392,4116,3.6532
"112",31075,153,349,4096,4.5091
"113",31075,161,219,3281,3.3003
"114",31075,169,293,4135,3.1592
"115",31075,177,280,4373,4.3906
"116",31075,185,320,4827,3.9036
"117",31075,193,1006,2676,0.65209
"118",31075,201,1003,2698,0.60947
"119",31075,209,859,2792,0.80492
"120",31075,217,617,3004,1.3151
"121",31075,225,381,3913,3.0632
"122",31075,233,384,4486,2.6945
"123",31075,241,355,4790,2.8963
"124",31075,249,0,0,0
"125",31075,257,510,4399,3.6221
"126",31075,265,850,3461,1.2958
"127",31075,273,686,3869,1.5232
"128",31075,281,557,3425,2.5892
"129",31075,289,795,3510,1.3744
"130",31075,297,824,3433,1.6942
"131",31075,305,1026,3126,0.81851
"132",31075,313,1299,3327,0.60898
"133",31075,321,1314,3044,0.49632
"134",31075,329,1456,3100,0.41242
"135",31075,337,1443,2843,0.32468
"136",31075,345,1736,3190,0.26149
"137",31075,353,0,0,0
"138",31075,361,0,0,0
"139",31113,1,0,0,0
"140",31113,9,0,0,0
"141",31113,17,2397.7,3738.2,0.12682
"142",31113,25,2292.6,3600,0.13618
"143",31113,33,2006.3,3120.2,0.11312
"144",31113,41,2129.1,3285.3,0.10917
"145",31113,49,2195.6,3377.7,0.10727
"146",31113,57,2233.1,3404.3,0.14228
"147",31113,65,2193,3394.7,0.13159
"148",31113,73,2296.3,3523.3,0.10198
"149",31113,81,2079.6,3290.2,0.13357
"150",31113,89,2126.2,3371.8,0.15519
"151",31113,97,2028.4,3160.4,0.10629
"152",31113,105,1838.5,2946.3,0.15074
"153",31113,113,1839.4,2978.1,0.13911
"154",31113,121,1902.7,3138.9,0.16068
"155",31113,129,1242,2693,0.40875
"156",31113,137,1447.3,2536.6,0.40982
"157",31113,145,1511.2,2719.3,0.37237
"158",31113,153,1490.7,2847.1,0.32624
"159",31113,161,1412.9,2932.8,0.37427
"160",31113,169,1279.2,3171.4,1.8257
"161",31113,177,1027.3,3429.3,1.4389
"162",31113,185,787.38,3674.3,1.8414
"163",31113,193,509.01,4242.5,2.4358
"164",31113,201,341.16,4838.2,4.3665
"165",31113,209,303.22,4956.8,5.3086
"166",31113,217,239.6,5226.7,5.9201
"167",31113,225,277.46,4621.5,4.7984
"168",31113,233,291.86,4614.9,3.2491
"169",31113,241,371.9,4277.7,2.7886
"170",31113,249,444.48,4138.2,2.6328
"171",31113,257,724.47,3577.4,1.5087
"172",31113,265,864.36,2445.2,0.50697
"173",31113,273,921.64,2480.6,0.98495
"174",31113,281,1188.9,2318,0.25535
"175",31113,289,1514.3,2715.8,0.23726
"176",31113,297,1407,2482.8,0.22057
"177",31113,305,1627.6,2640.5,0.1337
"178",31113,313,1594.7,2522.9,0.11929
"179",31113,321,1576,2469.6,0.096148
"180",31113,329,1039.3,1533.1,0.4216
"181",31113,337,1755.8,2646.2,0.058981
"182",31113,345,1779.4,2736.5,0.098707
"183",31113,353,1816.1,2686.4,0.098236
"184",31113,361,0,0,0
"185",31185,1,0,0,0
"186",31185,9,1533.1,2354.8,0.066472
"187",31185,17,1481,2337,0.088066
"188",31185,25,1464.9,2334.8,0.088829
"189",31185,33,0,0,0
"190",31185,41,1168.9,1875.6,0.061824
"191",31185,49,1552.8,2385.5,0.08348
"192",31185,57,1583.8,2468.6,0.080597
"193",31185,65,1535,2419.7,0.099961
"194",31185,73,1545.8,2463.5,0.098831
"195",31185,81,1541.1,2472.5,0.098914
"196",31185,89,1570.9,2538.5,0.13341
"197",31185,97,1472.8,2384.6,0.11258
"198",31185,105,1403.5,2364.9,0.27418
"199",31185,113,1412.2,2401.4,0.1852
"200",31185,121,1304.4,2321.9,0.17843
"201",31185,129,1181,2172.7,0.22533
"202",31185,137,1139.9,2140.8,0.26465
"203",31185,145,1242.2,2396.2,0.24606
"204",31185,153,1204.8,2511.9,0.47639
"205",31185,161,1114.7,2616.2,0.71432
"206",31185,169,891.62,3062.4,1.0137
"207",31185,177,779.61,3287.4,4.8165
"208",31185,185,359.98,3920.8,2.8587
"209",31185,193,289.16,4224.1,5.5983
"210",31185,201,236.17,4688.8,3.1429
"211",31185,209,202.24,5000.5,3.7407
"212",31185,217,193.16,5078.6,4.5052
"213",31185,225,198.18,4896,3.2565
"214",31185,233,262.43,4873.7,3.0281
"215",31185,241,351.03,4619.5,4.8649
"216",31185,249,492.23,4036.2,2.6319
"217",31185,257,713.86,3407.2,2.3209
"218",31185,265,796.74,2049.2,0.54355
"219",31185,273,1034.4,2451.7,0.46464
"220",31185,281,1383.1,2547.3,0.23085
"221",31185,289,1448.2,2657.3,0.42661
"222",31185,297,1461.5,2590.1,0.21183
"223",31185,305,1480.9,2421.5,0.12354
"224",31185,313,1494.5,2424,0.10568
"225",31185,321,1347.8,2156.7,0.07982
"226",31185,329,0,0,0
"227",31185,337,1224.1,1959.2,0.073059
"228",31185,345,1294.8,2100.3,0.096405
"229",31185,353,1292.9,2064.5,0.071412
"230",31185,361,0,0,0
"231",31005,1,0,0,0
"232",31005,9,0,0,0
"233",31005,17,2656.6,4063.6,0.11039
"234",31005,25,2364.7,3752.6,0.3223
"235",31005,33,2083.9,3211.6,0.11326
"236",31005,41,1869.9,2879,0.092649
"237",31005,49,2507.6,3808.6,0.11411
"238",31005,57,2428.8,3637.9,0.1044
"239",31005,65,2370.9,3570.9,0.11415
"240",31005,73,2399.1,3618.7,0.11174
"241",31005,81,2225.2,3417.3,0.12319
"242",31005,89,2005.8,3289.8,0.18261
"243",31005,97,2146.1,3410.2,0.14699
"244",31005,105,1948.9,3145,0.14955
"245",31005,113,1759.1,3053.4,0.20434
"246",31005,121,1921.6,3296.8,0.24142
"247",31005,129,1458.6,2737.4,0.23067
"248",31005,137,408,4260,2.3492
"249",31005,145,1095.4,2411.3,0.38212
"250",31005,153,1217.6,2787.1,0.39465
"251",31005,161,1242.5,2949.3,0.99667
"252",31005,169,1239.7,2850.6,0.48921
"253",31005,177,1257.4,2756.1,0.3905
"254",31005,185,1140.9,2999.6,0.69463
"255",31005,193,907.14,3105.4,3.2635
"256",31005,201,682.25,3895.8,5.8294
"257",31005,209,511.32,3580.9,1.6178
"258",31005,217,443.84,4395.7,4.2928
"259",31005,225,392.67,4149.2,4.7927
"260",31005,233,426.38,3804.4,1.7626
"261",31005,241,398.31,4087.9,3.7069
"262",31005,249,936.97,3099.3,0.80906
"263",31005,257,697.61,3691.4,1.8027
"264",31005,265,972.42,3330.2,0.99268
"265",31005,273,1107.5,2763.6,0.6588
"266",31005,281,1044.7,2269.8,0.34044
"267",31005,289,1329,2524.3,0.2325
"268",31005,297,1351.3,2460,1.0225
"269",31005,305,1494.9,2585.2,0.19505
"270",31005,313,1447.9,2506.1,0.16156
"271",31005,321,1446,2411.7,0.1374
"272",31005,329,774.67,1757.7,0.26391
"273",31005,337,1676.9,2648.9,0.13248
"274",31005,345,1614.8,2609.7,0.14424
"275",31005,353,0,0,0
"276",31005,361,0,0,0
"277",31071,1,0,0,0
"278",31071,9,0,0,0
"279",31071,17,2100.9,3294.7,0.14519
"280",31071,25,1998.2,3172.1,0.15104
"281",31071,33,1695.6,2721.2,0.12488
"282",31071,41,1749.8,2817,0.12794
"283",31071,49,1915.5,2993.5,0.17534
"284",31071,57,1910.4,2998.6,0.14811
"285",31071,65,2014.6,3171,0.12362
"286",31071,73,2007.3,3142.3,0.20555
"287",31071,81,1859.8,3023.7,0.15291
"288",31071,89,1931.5,3105.2,0.15954
"289",31071,97,1696.6,2776.5,0.14234
"290",31071,105,1566.3,2799.4,0.21669
"291",31071,113,1623,2874.3,0.21703
"292",31071,121,1451.2,2865,0.33885
"293",31071,129,958,2825,3.2978
"294",31071,137,1332.8,2645.3,0.32909
"295",31071,145,1283,2702.8,0.55977
"296",31071,153,1343.4,2885.1,0.38006
"297",31071,161,1150.1,2792.5,0.49242
"298",31071,169,1095.7,3324.2,0.80177
"299",31071,177,876.78,3393.4,1.1117
"300",31071,185,522.87,3637.8,1.4363
"301",31071,193,465.92,3923.9,1.8558
"302",31071,201,320.23,4515.5,3.8171
"303",31071,209,271.4,4584.8,3.0633
"304",31071,217,254.69,4736.6,3.4437
"305",31071,225,282.22,4470.6,5.4913
"306",31071,233,327.1,4660.1,3.3323
"307",31071,241,396.19,4010.6,2.4778
"308",31071,249,499.12,3855.5,3.5736
"309",31071,257,721.02,3448.3,1.5273
"310",31071,265,712.31,2456.7,0.7071
"311",31071,273,904.02,2337.1,0.72869
"312",31071,281,1035.1,2294.4,0.38504
"313",31071,289,1199.2,2523.5,0.28188
"314",31071,297,1283.1,2451.9,0.23067
"315",31071,305,1501.7,2610.6,0.16881
"316",31071,313,1510.2,2571.2,0.1291
"317",31071,321,1268.8,2227.8,0.13917
"318",31071,329,1474.4,2510,0.13626
"319",31071,337,1517.1,2453.1,0.12566
"320",31071,345,1463,2424.5,0.11834
"321",31071,353,2095.9,3183.2,0.097773
"322",31071,361,0,0,0
"323",31101,1,0,0,0
"324",31101,9,3044.9,4327.7,3.985
"325",31101,17,2445.1,3774.2,0.12612
"326",31101,25,2439,3834.1,0.13457
"327",31101,33,2130.9,3292,0.11206
"328",31101,41,2137,3295.6,0.11053
"329",31101,49,2207.2,3365.3,0.10623
"330",31101,57,2224.5,3345.9,0.081504
"331",31101,65,2317.1,3538.5,0.12287
"332",31101,73,2198.9,3369.5,0.12076
"333",31101,81,2104,3311.5,0.14022
"334",31101,89,1972.7,3136.3,0.1208
"335",31101,97,1774.2,2776.9,0.1101
"336",31101,105,1790.4,2838.5,0.11718
"337",31101,113,1676.9,2711.3,0.12371
"338",31101,121,1814,2930.1,0.11385
"339",31101,129,1359,2314,0.1211
"340",31101,137,1178,2076.7,0.11849
"341",31101,145,1372.9,2394.4,0.17178
"342",31101,153,1488,2706.9,0.2242
"343",31101,161,1285.6,2591.6,0.27302
"344",31101,169,1483,3006.6,0.36433
"345",31101,177,1216.5,3190.7,0.5658
"346",31101,185,1077.4,3281,0.88752
"347",31101,193,724.66,3697.6,1.4651
"348",31101,201,503.92,3894.7,3.7805
"349",31101,209,356.67,4437.3,4.4505
"350",31101,217,356.59,4893.4,5.611
"351",31101,225,312.82,4871.5,3.2102
"352",31101,233,340.16,4588.4,3.1788
"353",31101,241,412.35,4423.6,2.9306
"354",31101,249,434.62,4238,4.7187
"355",31101,257,721.66,3925.2,2.9766
"356",31101,265,957.52,2999.1,0.88548
"357",31101,273,940.62,2414.7,0.58235
"358",31101,281,1142.4,2276.4,0.26443
"359",31101,289,1561.4,2761.4,0.20143
"360",31101,297,1428.8,2469.7,0.2216
"361",31101,305,1555.7,2538.7,0.13881
"362",31101,313,1391.1,2246.9,0.095188
"363",31101,321,1426.5,2276.4,0.091846
"364",31101,329,0,0,0
"365",31101,337,1583.9,2395.8,0.05347
"366",31101,345,1567.7,2435.9,0.097935
"367",31101,353,1945.7,3097,0.16662
"368",31101,361,0,0,0
"369",31151,1,0,0,0
"370",31151,9,1544.4,2405.3,0.082017
"371",31151,17,1441.8,2295.1,0.093921
"372",31151,25,1454,2343.7,0.094223
"373",31151,33,0,0,0
"374",31151,41,0,0,0
"375",31151,49,1751.5,2602.7,0.053644
"376",31151,57,1710,2586.6,0.071255
"377",31151,65,1530.1,2402.2,0.090744
"378",31151,73,1548.7,2482.1,0.098355
"379",31151,81,1529.8,2462.5,0.084751
"380",31151,89,1515.3,2462.4,0.10756
"381",31151,97,1458.9,2449.4,0.14091
"382",31151,105,1379,2426.5,0.1976
"383",31151,113,1375.6,2435.3,0.18939
"384",31151,121,1251.9,2441.5,0.28631
"385",31151,129,1302.7,2541.1,0.45618
"386",31151,137,1106.7,2261.5,0.28584
"387",31151,145,1195.4,2535.5,0.40046
"388",31151,153,1220.1,2558.2,0.27777
"389",31151,161,1004.4,2576.6,1.0086
"390",31151,169,768.15,2651.3,0.70451
"391",31151,177,804.93,3040.6,1.0734
"392",31151,185,513.09,3586.2,2.1712
"393",31151,193,568.47,3644.4,1.4867
"394",31151,201,414.73,3964.1,2.6486
"395",31151,209,327.63,4176.9,4.1763
"396",31151,217,277.89,4274.3,3.9918
"397",31151,225,285.44,4118.9,2.8237
"398",31151,233,331.88,4095.5,3.6545
"399",31151,241,434.02,4037.5,4.5379
"400",31151,249,493.69,3594.5,2.2152
"401",31151,257,685.49,3412.6,1.5025
"402",31151,265,841.36,2338.6,0.54759
"403",31151,273,1054.2,2574.9,0.88145
"404",31151,281,1418.7,2671.6,0.25785
"405",31151,289,1473.1,2752.1,0.22058
"406",31151,297,1429.9,2574.5,0.22512
"407",31151,305,1456,2432.2,0.15171
"408",31151,313,1451.4,2418.4,0.24745
"409",31151,321,1263.5,2063.4,0.090286
"410",31151,329,0,0,0
"411",31151,337,1209.3,1967.7,0.074664
"412",31151,345,1165.8,1979.7,0.55016
"413",31151,353,1204.7,1954.9,0.12552
"414",31151,361,1334.7,2116,0.06029
"415",31059,1,0,0,0
"416",31059,9,1582.1,2435,0.070302
"417",31059,17,1542.2,2420.8,0.089502
"418",31059,25,1520.5,2411.1,0.087025
"419",31059,33,0,0,0
"420",31059,41,1559.9,2379.4,0.059054
"421",31059,49,1646.9,2491.5,0.076375
"422",31059,57,1619.3,2468.1,0.072406
"423",31059,65,1544.1,2399.9,0.077212
"424",31059,73,1579.2,2497.4,0.11998
"425",31059,81,1541.7,2443.5,0.0999
"426",31059,89,1549.2,2462.1,0.13909
"427",31059,97,1474.6,2361.9,0.11152
"428",31059,105,1425.4,2349.6,0.13818
"429",31059,113,1420.1,2362.1,0.13106
"430",31059,121,1306.4,2312.7,0.15028
"431",31059,129,1428,2522.2,0.18125
"432",31059,137,1184.1,2180.6,0.16955
"433",31059,145,1292.7,2511.5,0.29602
"434",31059,153,1175.3,2436.7,0.32457
"435",31059,161,847.11,2366.6,0.55203
"436",31059,169,872.91,3126.7,0.87681
"437",31059,177,743.52,3275.2,1.2361
"438",31059,185,553.42,3727.9,1.9822
"439",31059,193,345.61,4108.8,2.3187
"440",31059,201,267.51,4441.9,2.9975
"441",31059,209,226.33,4792.7,4.8393
"442",31059,217,209.69,4889.2,3.2019
"443",31059,225,215.73,4702.9,4.1243
"444",31059,233,281.37,4673.8,2.9166
"445",31059,241,437.01,4289.5,4.1293
"446",31059,249,571.09,3543.7,2.0001
"447",31059,257,891.4,3056.7,0.86369
"448",31059,265,922.65,2083,0.32128
"449",31059,273,1125.3,2399.1,0.35736
"450",31059,281,1457.8,2598,0.18039
"451",31059,289,1517.4,2678,0.4174
"452",31059,297,1440.5,2434.9,0.14043
"453",31059,305,1391.4,2252.4,0.10277
"454",31059,313,1387.2,2249.8,0.11036
"455",31059,321,1273.5,2053,0.077239
"456",31059,329,0,0,0
"457",31059,337,1189,1917.5,0.069128
"458",31059,345,1187.9,1939.8,0.082879
"459",31059,353,1166.4,1882.7,0.067109
"460",31059,361,1488,2269,0.073116
"461",31119,1,0,0,0
"462",31119,9,0,0,0
"463",31119,17,1782.9,2705.3,0.087746
"464",31119,25,1605.6,2485.7,0.077824
"465",31119,33,1994.6,2858.6,0.13091
"466",31119,41,1739.1,2645.2,0.085901
"467",31119,49,1725.4,2623.2,0.070264
"468",31119,57,1764.3,2705.7,0.08698
"469",31119,65,1812.5,2785,0.086593
"470",31119,73,1808.6,2800,0.093578
"471",31119,81,1736.9,2730.8,0.10175
"472",31119,89,1761,2753,0.1191
"473",31119,97,1603.9,2550.8,0.10326
"474",31119,105,1585.5,2691.1,0.70308
"475",31119,113,1618.3,2692,0.43713
"476",31119,121,1515.2,2651.5,0.15881
"477",31119,129,1481,2674.2,0.24729
"478",31119,137,1474.7,2619.9,0.60325
"479",31119,145,1440.9,2655.3,0.27697
"480",31119,153,1319.6,2690.5,0.35592
"481",31119,161,1172.7,2952.8,0.57133
"482",31119,169,915.9,3338.1,0.8945
"483",31119,177,685.18,3277.4,1.3845
"484",31119,185,374.26,4167,3.1037
"485",31119,193,277.74,4759.4,4.2994
"486",31119,201,228.79,5063.4,3.3452
"487",31119,209,215.56,5039.8,4.7585
"488",31119,217,206.82,5022.1,3.5383
"489",31119,225,213.35,4849.5,4.103
"490",31119,233,263,4764,4.0758
"491",31119,241,305.04,4410.6,3.9476
"492",31119,249,466.85,3849.2,2.5395
"493",31119,257,822.25,3194.9,0.94058
"494",31119,265,710.52,1859.4,0.40086
"495",31119,273,1003.2,2166.5,0.2932
"496",31119,281,1429.2,2549.2,0.19486
"497",31119,289,1485.1,2641.7,0.21241
"498",31119,297,1436.1,2518.9,0.1915
"499",31119,305,1534.7,2551,0.15413
"500",31119,313,1552.9,2555.7,0.20469
"501",31119,321,1377.8,2241.5,0.10242
"502",31119,329,0,0,0
"503",31119,337,1403.3,2245.7,0.093813
"504",31119,345,0,0,0
"505",31119,353,1415.4,2296.1,0.097224
"506",31119,361,0,0,0
"507",31183,1,0,0,0
"508",31183,9,0,0,0
"509",31183,17,2125.4,3299,0.12409
"510",31183,25,2011.5,3144.9,0.16434
"511",31183,33,1939.2,2988.9,0.10606
"512",31183,41,1846.9,2848,0.097558
"513",31183,49,1947,2985,0.099406
"514",31183,57,1981.3,3050.3,0.11334
"515",31183,65,2070.1,3199.9,0.095552
"516",31183,73,2020.4,3163.6,0.12626
"517",31183,81,1941.1,3090.1,0.12943
"518",31183,89,1918.7,3027.9,0.13047
"519",31183,97,1744.3,2804.9,0.15379
"520",31183,105,1632.1,2808.4,0.18344
"521",31183,113,1650.8,2775.9,0.16928
"522",31183,121,1497.7,2725.8,0.22542
"523",31183,129,1381,2654.4,0.23635
"524",31183,137,1531.1,2737.3,0.19571
"525",31183,145,1460.5,2760.1,0.27448
"526",31183,153,1367.4,2826.6,0.33873
"527",31183,161,1142.5,2996.4,0.63546
"528",31183,169,889.21,3283.5,1.2587
"529",31183,177,827.89,3234.1,2.1203
"530",31183,185,485.11,3797.7,1.7917
"531",31183,193,384.79,4283.6,3.5109
"532",31183,201,293.43,4840.8,2.9977
"533",31183,209,259.53,4867.2,4.0822
"534",31183,217,253.16,4826.8,4.4692
"535",31183,225,244.73,4657,4.0445
"536",31183,233,303.78,4720.6,4.3295
"537",31183,241,373.91,4157.2,3.8481
"538",31183,249,554.63,3673.5,1.8002
"539",31183,257,851.25,3052.4,1.2418
"540",31183,265,747.83,1934.8,0.47173
"541",31183,273,997.12,2156.6,0.27873
"542",31183,281,1285.9,2386.8,0.2193
"543",31183,289,1449.8,2605.9,0.18689
"544",31183,297,1300.8,2420.3,0.19907
"545",31183,305,1453.6,2628,0.22019
"546",31183,313,1451.9,2619.7,0.21826
"547",31183,321,1298.8,2359,0.23463
"548",31183,329,1572.5,2678.2,0.36902
"549",31183,337,1430.2,2495.3,0.19418
"550",31183,345,1122.1,1962.2,0.23552
"551",31183,353,1659.9,2903.2,0.21611
"552",31183,361,0,0,0
"553",31009,1,0,0,0
"554",31009,9,0,0,0
"555",31009,17,2164.2,3466.1,0.16052
"556",31009,25,2168,3502,0.1614
"557",31009,33,2407.1,3515.4,0.072473
"558",31009,41,2045.5,3249.9,0.14207
"559",31009,49,2122.8,3328.1,0.11169
"560",31009,57,2144.1,3332.3,1.0692
"561",31009,65,2062.3,3228.1,0.12592
"562",31009,73,2194.7,3452.4,0.13201
"563",31009,81,2023.6,3202.4,0.17852
"564",31009,89,2104.7,3334.5,0.15801
"565",31009,97,1948.6,3138.5,0.3841
"566",31009,105,1774.7,3034.4,0.19451
"567",31009,113,1690.6,2945.8,0.29418
"568",31009,121,1783.9,3201.4,0.25265
"569",31009,129,1562.1,2867.9,0.2458
"570",31009,137,1383.1,2622.6,0.25176
"571",31009,145,1362.4,2561.7,1.348
"572",31009,153,1328.4,2746.7,0.61681
"573",31009,161,1145,2760.6,0.43777
"574",31009,169,1273.3,2977.4,0.6096
"575",31009,177,1224.6,3010.3,0.60731
"576",31009,185,913.06,3227.6,0.86256
"577",31009,193,735.11,3215.7,3.4501
"578",31009,201,424.47,4016.5,3.5797
"579",31009,209,305.23,4712.5,3.2363
"580",31009,217,275.34,5009.5,3.4963
"581",31009,225,300.89,4696.1,5.9541
"582",31009,233,314.86,4933.5,3.3533
"583",31009,241,366.22,4612.3,5.2163
"584",31009,249,356.25,4390.2,3.3344
"585",31009,257,538.91,4649.4,2.4324
"586",31009,265,797.91,3340,2.1564
"587",31009,273,910.1,2836.8,0.65538
"588",31009,281,947.58,2325.4,0.42013
"589",31009,289,1596.4,3012.5,0.31896
"590",31009,297,1551.6,2839.8,0.21157
"591",31009,305,1745.9,2901.3,0.16893
"592",31009,313,1753.5,2812.5,0.13048
"593",31009,321,1307.8,2407.3,0.18474
"594",31009,329,1212.5,1861.2,0.050087
"595",31009,337,1825,2838.4,0.1184
"596",31009,345,1838.2,2861.2,0.10932
"597",31009,353,0,0,0
"598",31009,361,0,0,0
"599",31091,1,0,0,0
"600",31091,9,0,0,0
"601",31091,17,2072.4,3404.4,0.16147
"602",31091,25,1968,3365.3,0.21893
"603",31091,33,1770.1,2967.5,0.18494
"604",31091,41,2117.7,3475.6,0.18301
"605",31091,49,2031.6,3383.2,0.15889
"606",31091,57,2235.5,3585.6,0.16689
"607",31091,65,1974,3227,0.14532
"608",31091,73,1900.8,3227.2,0.19959
"609",31091,81,1722.2,3207.9,0.29387
"610",31091,89,1645,3436.4,0.44402
"611",31091,97,1527.6,3290.6,0.4318
"612",31091,105,1528.7,3377.8,0.4702
"613",31091,113,1376.9,3667.5,0.66132
"614",31091,121,1021.4,3515.2,1.1924
"615",31091,129,402,4002,2.1742
"616",31091,137,608.87,3245.1,1.5859
"617",31091,145,499.59,3468.7,1.9637
"618",31091,153,401.91,3640.9,2.3461
"619",31091,161,408.22,3144.3,1.704
"620",31091,169,542.04,3396.1,2.57
"621",31091,177,653.06,3329.3,3.7521
"622",31091,185,646.03,3587.8,1.4744
"623",31091,193,919.37,2812.2,0.76064
"624",31091,201,740.47,2982.1,1.1692
"625",31091,209,636.96,3223.8,1.1359
"626",31091,217,541.59,3745.7,1.4391
"627",31091,225,438.32,4127.2,2.3135
"628",31091,233,490.71,4027.4,2.3645
"629",31091,241,682.24,3851.2,4.3533
"630",31091,249,824.32,3017.8,0.92101
"631",31091,257,703.1,3499,1.1473
"632",31091,265,841.68,3028.6,0.91807
"633",31091,273,686,3869,1.5232
"634",31091,281,638.26,3041.6,1.3641
"635",31091,289,830.32,2994.9,0.93205
"636",31091,297,907.75,2806.8,0.84848
"637",31091,305,1097,2736.3,0.59849
"638",31091,313,1227.8,2704.8,0.38594
"639",31091,321,1223,2554.7,0.36747
"640",31091,329,1456,3100,0.41242
"641",31091,337,1362.2,2553.8,0.22566
"642",31091,345,1581.3,2821.6,0.21817
"643",31091,353,0,0,0
"644",31091,361,0,0,0
"645",31115,1,0,0,0
"646",31115,9,0,0,0
"647",31115,17,2062.8,3261.6,0.16393
"648",31115,25,1918.2,3088.9,0.1353
"649",31115,33,2022.1,3189.5,0.23877
"650",31115,41,1735.6,2818.4,0.1519
"651",31115,49,1896.9,2985.4,0.11971
"652",31115,57,1842.8,2932.6,0.15538
"653",31115,65,1887.9,2989.4,0.12977
"654",31115,73,1968.1,3117.3,0.12575
"655",31115,81,1718.9,2853.3,0.15222
"656",31115,89,1780.9,2924.2,0.13381
"657",31115,97,1607.4,2656.3,0.10824
"658",31115,105,1516.9,2664.7,0.20432
"659",31115,113,1610.5,2785.4,0.21413
"660",31115,121,1544.6,2915.5,0.29162
"661",31115,129,1385.2,2988.2,0.39108
"662",31115,137,1218.9,2522.2,0.31141
"663",31115,145,1088.1,2239.2,0.23048
"664",31115,153,1416.3,2808.6,0.39807
"665",31115,161,1110.6,2694.8,0.41766
"666",31115,169,1186.3,3275,0.66055
"667",31115,177,889.5,3502.9,1.737
"668",31115,185,553.2,3777.6,4.2415
"669",31115,193,451.38,3918.6,2.3608
"670",31115,201,305.78,4426.1,2.8064
"671",31115,209,275.3,4648.5,3.1915
"672",31115,217,262.76,4739.2,4.3969
"673",31115,225,300.34,4461.3,2.7637
"674",31115,233,320.2,4715.4,3.8558
"675",31115,241,429.61,3892.4,2.2451
"676",31115,249,473.68,3991.8,2.9661
"677",31115,257,815.93,3425,1.4528
"678",31115,265,722.69,2248.1,0.64069
"679",31115,273,926.13,2192.3,0.40251
"680",31115,281,1116.9,2268.5,0.28572
"681",31115,289,1375.3,2571.6,0.2237
"682",31115,297,1210.3,2248.4,0.19754
"683",31115,305,1471.6,2471.4,0.16141
"684",31115,313,1391.6,2289.3,0.12549
"685",31115,321,1382,2287,0.11016
