"","GEOID","DOY","b1","b2","lai"
"54",31045,57,1150.8,2360,0.67948
"55",31045,65,1057.6,2299.1,0.99241
"56",31045,73,1151.8,2594.5,0.9705
"57",31045,81,1013.5,2439.6,1.0025
"58",31045,89,1080,2668,1.0242
"59",31045,97,1017.6,2906.2,1.3706
"60",31045,105,798.63,2798.5,1.4005
"61",31045,113,907.81,3100.4,1.6492
"62",31045,121,725.87,3071.2,1.7901
"63",31045,129,671.78,3103.2,2.1519
"64",31045,137,657.24,3205.9,1.9386
"65",31045,145,639.26,3221.2,2.2428
"66",31045,153,685.89,2980.4,1.7706
"67",31045,161,823.09,2799.6,1.5238
"68",31045,169,1019.3,2660.9,1.0312
"69",31045,177,1190.3,2720.7,0.93738
"70",31045,185,1298,2468.3,0.61311
"71",31045,193,1520.8,2800,0.50337
"72",31045,201,1628.6,2896.8,0.48259
"73",31045,209,1364.9,2474.9,0.44999
"74",31045,217,1282.5,2450.3,0.47878
"75",31045,225,1224.2,2380.9,0.50334
"76",31045,233,1084.8,2226.4,0.60242
"77",31045,241,1188.6,2445.4,1.1247
"78",31045,249,1100.7,2256.4,0.52295
"79",31045,257,1131.1,2278,0.58375
"80",31045,265,1166.3,2319.5,1.1611
"81",31045,273,1180.2,2401.1,0.59714
"82",31045,281,1187.8,2386.1,0.59959
"83",31045,289,1305.5,2468,1.7436
"84",31045,297,1446.2,2633.9,0.48118
"85",31045,305,1281.5,2338.6,0.53135
"86",31045,313,1351.5,2433.3,0.37365
"87",31045,321,1393.8,2416.9,0.38079
"88",31045,329,1321.7,2335.8,0.33218
"89",31045,337,1415.3,2417.5,0.33773
"90",31045,345,1601.4,2639.6,0.50735
"91",31045,353,0,0,0
"92",31045,361,0,0,0
"93",31075,1,0,0,0
"94",31075,9,0,0,0
"95",31075,17,0,0,0
"96",31075,25,0,0,0
"97",31075,33,0,0,0
"98",31075,41,0,0,0
"99",31075,49,0,0,0
"100",31075,57,0,0,0
"101",31075,65,0,0,0
"102",31075,73,0,0,0
"103",31075,81,0,0,0
"104",31075,89,0,0,0
"105",31075,97,0,0,0
"106",31075,105,0,0,0
"107",31075,113,0,0,0
"108",31075,121,0,0,0
"109",31075,129,0,0,0
"110",31075,137,0,0,0
"111",31075,145,0,0,0
"112",31075,153,0,0,0
"113",31075,161,0,0,0
"114",31075,169,0,0,0
"115",31075,177,0,0,0
"116",31075,185,0,0,0
"117",31075,193,0,0,0
"118",31075,201,0,0,0
"119",31075,209,0,0,0
"120",31075,217,0,0,0
"121",31075,225,0,0,0
"122",31075,233,0,0,0
"123",31075,241,0,0,0
"124",31075,249,0,0,0
"125",31075,257,0,0,0
"126",31075,265,0,0,0
"127",31075,273,0,0,0
"128",31075,281,0,0,0
"129",31075,289,0,0,0
"130",31075,297,0,0,0
"131",31075,305,0,0,0
"132",31075,313,0,0,0
"133",31075,321,0,0,0
"134",31075,329,0,0,0
"135",31075,337,0,0,0
"136",31075,345,0,0,0
"137",31075,353,0,0,0
"138",31075,361,0,0,0
"139",31113,1,0,0,0
"140",31113,9,1448.9,2743.2,0.54199
"141",31113,17,0,0,0
"142",31113,25,1395.6,2513.5,0.48712
"143",31113,33,0,0,0
"144",31113,41,1552.6,2830.4,0.53043
"145",31113,49,1552.6,2830.4,0.53043
"146",31113,57,1331.9,2374.5,0.37343
"147",31113,65,1369.8,2783.5,0.6902
"148",31113,73,1241,2738.2,0.77517
"149",31113,81,1179.5,2868.2,0.96593
"150",31113,89,1254.1,3073.2,0.97544
"151",31113,97,1203.1,2935.9,1.0733
"152",31113,105,877.51,2536.4,1.3612
"153",31113,113,976.07,3178.1,1.4853
"154",31113,121,797.18,3265.6,1.5621
"155",31113,129,843.84,3188.9,1.8104
"156",31113,137,605.95,3068,2.2597
"157",31113,145,645.62,3300.1,3.3908
"158",31113,153,683.98,3239.6,2.088
"159",31113,161,598.32,3142.3,2.021
"160",31113,169,782.75,3122.5,1.6917
"161",31113,177,859.07,3217.3,1.5587
"162",31113,185,892.7,2553.8,1.3762
"163",31113,193,960.75,2599.2,1.1782
"164",31113,201,915.83,2760.8,1.4006
"165",31113,209,770.65,2676.4,1.7919
"166",31113,217,922.13,2740.1,1.7911
"167",31113,225,884.11,2562.8,1.3336
"168",31113,233,858.91,2528,1.4249
"169",31113,241,810.81,2766.2,1.919
"170",31113,249,713.3,2619.5,2.0166
"171",31113,257,739.11,2739.8,1.504
"172",31113,265,827.39,2580.7,1.4617
"173",31113,273,829.2,2623,1.4522
"174",31113,281,903.65,2531.2,1.2506
"175",31113,289,1231.5,2773.9,0.83503
"176",31113,297,1145.3,2659.7,0.85962
"177",31113,305,1204.4,2595.8,0.77364
"178",31113,313,1206.8,2459.9,0.56802
"179",31113,321,0,0,0
"180",31113,329,1213.6,2318.3,0.49217
"181",31113,337,1342.6,2470.2,0.48438
"182",31113,345,1309.4,2352.5,0.39459
"183",31113,353,1481.2,2585.6,0.49774
"184",31113,361,1456.1,2570.8,0.37542
"185",31185,1,0,0,0
"186",31185,9,0,0,0
"187",31185,17,0,0,0
"188",31185,25,0,0,0
"189",31185,33,0,0,0
"190",31185,41,0,0,0
"191",31185,49,0,0,0
"192",31185,57,1103.2,2229.1,0.60338
"193",31185,65,1151.4,2364.7,0.60934
"194",31185,73,1067.7,2428.6,0.88673
"195",31185,81,905.55,2355.4,1.1651
"196",31185,89,937.13,2515.6,2.0914
"197",31185,97,893.48,2742.7,1.6052
"198",31185,105,944.18,2868.8,1.4048
"199",31185,113,858.12,2750.4,1.5586
"200",31185,121,555.98,2953.8,2.089
"201",31185,129,809.59,3471.1,1.726
"202",31185,137,0,0,0
"203",31185,145,794.16,2690.8,1.5608
"204",31185,153,711.61,3047.4,2.0086
"205",31185,161,783.47,2943.9,1.6556
"206",31185,169,920.71,2715.3,1.2445
"207",31185,177,984.78,2601.1,1.3003
"208",31185,185,719.38,2844.2,1.7282
"209",31185,193,802.19,2970.3,1.8194
"210",31185,201,812.16,3094,1.6838
"211",31185,209,840.89,2864.3,1.637
"212",31185,217,613.35,2830.2,1.9916
"213",31185,225,483.54,3143.9,2.2784
"214",31185,233,385.94,3765.1,3.4601
"215",31185,241,376.37,3910.8,7.217
"216",31185,249,398.43,4088.1,7.0918
"217",31185,257,377.78,3514.8,3.2792
"218",31185,265,476.07,3745.5,2.8379
"219",31185,273,559.75,3293.4,2.0873
"220",31185,281,735.32,3229.4,2.0805
"221",31185,289,1013.6,2485,1.1744
"222",31185,297,1389,2687.3,0.63243
"223",31185,305,1239.3,2444.1,0.58598
"224",31185,313,1177,2256.3,0.66099
"225",31185,321,1276.6,2371.8,0.49944
"226",31185,329,1241.2,2188.9,0.40104
"227",31185,337,1295.1,2212.7,0.25581
"228",31185,345,1246.8,2101,0.25751
"229",31185,353,1241,2423,0.5192
"230",31185,361,1379.3,2256.2,0.25205
"231",31005,1,0,0,0
"232",31005,9,0,0,0
"233",31005,17,1832,2919,0.31861
"234",31005,25,1386.5,2282.9,0.24989
"235",31005,33,0,0,0
"236",31005,41,1774.3,3041.2,0.35304
"237",31005,49,1774.3,3041.2,0.35304
"238",31005,57,1088.6,2179.7,0.65916
"239",31005,65,1376.9,3323.2,1.0128
"240",31005,73,1288.5,3005.2,0.96379
"241",31005,81,1252.3,3334.8,1.0468
"242",31005,89,1564.1,3244.9,0.83147
"243",31005,97,1566.6,3011.8,0.57247
"244",31005,105,1443.4,3130.1,0.82285
"245",31005,113,1238.1,3595.7,1.1738
"246",31005,121,1034,3733.5,1.5686
"247",31005,129,801.85,3627.6,1.7905
"248",31005,137,838,3280,1.7418
"249",31005,145,498.59,3171.3,2.4649
"250",31005,153,476.88,3250.1,2.5259
"251",31005,161,575.17,2700.4,2.0641
"252",31005,169,651.41,2819.1,2.0997
"253",31005,177,677.86,3122.9,2.0596
"254",31005,185,855.91,2485.3,1.4387
"255",31005,193,1082.3,2752,1.1108
"256",31005,201,946.58,2818.4,1.1809
"257",31005,209,862.06,2666.8,1.4585
"258",31005,217,1082.7,2417.1,0.74597
"259",31005,225,887.08,2226.2,1.0228
"260",31005,233,825.71,2200.1,1.3781
"261",31005,241,674.35,2164.7,1.5027
"262",31005,249,467.34,2556.2,2.8273
"263",31005,257,459.72,2863,2.4246
"264",31005,265,587.89,2857.4,2.51
"265",31005,273,546.43,3502.6,2.4916
"266",31005,281,548.9,3401.5,2.3588
"267",31005,289,712.77,3289,1.9503
"268",31005,297,872.42,3466.7,1.6705
"269",31005,305,899.95,3211.6,1.5143
"270",31005,313,870.87,2634.7,1.4147
"271",31005,321,0,0,0
"272",31005,329,1346.7,2571.7,0.54823
"273",31005,337,1308.7,2709.5,0.68452
"274",31005,345,1516.1,2749.9,0.41637
"275",31005,353,1566.6,2824,0.45085
"276",31005,361,1728,2945.4,0.37837
"277",31071,1,0,0,0
"278",31071,9,0,0,0
"279",31071,17,0,0,0
"280",31071,25,0,0,0
"281",31071,33,0,0,0
"282",31071,41,0,0,0
"283",31071,49,0,0,0
"284",31071,57,0,0,0
"285",31071,65,1328.5,2739.4,0.66696
"286",31071,73,1157.5,2851.3,1.1613
"287",31071,81,0,0,0
"288",31071,89,1114.5,2942.3,1.1646
"289",31071,97,837.87,3387.4,1.832
"290",31071,105,766.32,3517.4,1.7947
"291",31071,113,553.29,3561.2,2.4845
"292",31071,121,447.81,4038.3,5.3008
"293",31071,129,736.41,3852.6,1.918
"294",31071,137,0,0,0
"295",31071,145,586.55,3459.6,2.1926
"296",31071,153,497.81,3280.5,2.3327
"297",31071,161,598.66,3208.3,2.1963
"298",31071,169,631.28,3080.4,2.0234
"299",31071,177,871.28,2938.8,1.6316
"300",31071,185,896.3,2373.9,1.3053
"301",31071,193,838.08,2411.8,1.6059
"302",31071,201,1010.6,2558.6,1.0673
"303",31071,209,719.43,2868.6,1.808
"304",31071,217,823.09,2570.4,1.6995
"305",31071,225,864.63,2726.7,1.2299
"306",31071,233,972.14,2845.8,1.5068
"307",31071,241,777.56,3067.4,1.7054
"308",31071,249,690.94,3055.7,2.0539
"309",31071,257,605.28,3176,2.227
"310",31071,265,572.49,3447.5,2.3625
"311",31071,273,500.13,3962.5,4.2249
"312",31071,281,449.49,3542.4,2.9458
"313",31071,289,880.15,3533.1,1.6295
"314",31071,297,569.3,3532.7,2.2588
"315",31071,305,1023.5,3775.9,1.5336
"316",31071,313,694.07,3353.1,2.3323
"317",31071,321,0,0,0
"318",31071,329,1117.9,3145.6,1.2435
"319",31071,337,1118.5,2977.8,1.0743
"320",31071,345,1071.7,2326,1.5859
"321",31071,353,1732.4,3433.3,0.6899
"322",31071,361,0,0,0
"323",31101,1,1303.7,2973.8,0.89066
"324",31101,9,1307.2,2763.1,0.6271
"325",31101,17,1372,2801.9,0.74956
"326",31101,25,1211.8,2638.7,0.81143
"327",31101,33,0,0,0
"328",31101,41,1193,2339.6,0.54442
"329",31101,49,1193,2339.6,0.54442
"330",31101,57,1104.5,2812.8,1.0523
"331",31101,65,1083.8,2957.1,1.4612
"332",31101,73,952.3,3073.7,1.414
"333",31101,81,1015.6,3029.4,1.3096
"334",31101,89,949.65,3115,1.3198
"335",31101,97,817.37,3218,1.8949
"336",31101,105,778.02,3399.8,1.8351
"337",31101,113,774.27,3509.5,1.7947
"338",31101,121,640.65,3695.2,2.221
"339",31101,129,624.42,3791.1,2.1695
"340",31101,137,628.47,3347.8,2.136
"341",31101,145,550.89,3003.9,2.2127
"342",31101,153,686.37,3118.7,2.3301
"343",31101,161,669.12,2621.7,2.582
"344",31101,169,913.29,2621.2,1.2293
"345",31101,177,1045.1,2613.9,0.99496
"346",31101,185,1161.8,2512.9,0.8464
"347",31101,193,1311.2,2839.9,0.78926
"348",31101,201,1157.2,2612.7,0.88759
"349",31101,209,970.87,2419.4,1.1635
"350",31101,217,931.26,2372.7,1.174
"351",31101,225,999.46,2322.6,0.79681
"352",31101,233,972.94,2252.6,0.77919
"353",31101,241,922.2,2221.2,0.97341
"354",31101,249,878.72,2016.3,0.86026
"355",31101,257,943.33,2015,0.72892
"356",31101,265,1003,2032,0.53577
"357",31101,273,1125.4,2200.2,0.58605
"358",31101,281,1080.9,2123.6,0.6237
"359",31101,289,1220.6,2349.6,0.4914
"360",31101,297,1243.2,2383.3,0.57195
"361",31101,305,1287.7,2481.3,0.53852
"362",31101,313,1180.1,2271.1,0.62191
"363",31101,321,1425.9,2565.5,0.43391
"364",31101,329,1237.5,2326.2,0.49079
"365",31101,337,1282.4,2352.1,0.4217
"366",31101,345,1367.7,2416.7,0.39947
"367",31101,353,1327.5,2278.4,0.46157
"368",31101,361,1386.1,2383.2,0.34379
"369",31151,1,1250.1,2332.9,0.41835
"370",31151,9,1282.2,2293.1,0.39932
"371",31151,17,0,0,0
"372",31151,25,0,0,0
"373",31151,33,0,0,0
"374",31151,41,1108.1,2074.9,0.45811
"375",31151,49,1108.1,2074.9,0.45811
"376",31151,57,1115,2199.5,0.56592
"377",31151,65,1068.4,2290.8,0.62357
"378",31151,73,992.46,2476.4,1.873
"379",31151,81,903.96,2395.6,0.95115
"380",31151,89,953.83,2575.5,1.1229
"381",31151,97,894.42,2706.3,1.38
"382",31151,105,860.22,2807.2,1.5617
"383",31151,113,695.98,2644.2,1.5728
"384",31151,121,691.55,3023.9,1.8477
"385",31151,129,727.33,2893.2,1.768
"386",31151,137,743.51,3233,1.753
"387",31151,145,510.64,2700.8,2.428
"388",31151,153,680.48,2891.2,1.9645
"389",31151,161,765.65,2793.5,1.7929
"390",31151,169,930.28,2799.1,1.4823
"391",31151,177,1096.7,3003,1.2254
"392",31151,185,809.51,2768.7,1.8477
"393",31151,193,764.32,2778,1.8126
"394",31151,201,755.49,2740,1.8007
"395",31151,209,572.04,3046.1,2.3658
"396",31151,217,651.07,2975,2.0756
"397",31151,225,622.82,2761.6,2.1769
"398",31151,233,686.87,2829.6,1.6435
"399",31151,241,522.33,2974.4,2.5155
"400",31151,249,652.43,2693,2.2418
"401",31151,257,728.68,2386.1,1.4703
"402",31151,265,836.06,2348.3,1.115
"403",31151,273,902.34,2295.9,1.3403
"404",31151,281,868.46,2195.9,1.0307
"405",31151,289,951.23,2219.6,0.97381
"406",31151,297,1060.8,2338.1,0.86837
"407",31151,305,1002.4,2377,1.5534
"408",31151,313,956.36,2424.9,1.1413
"409",31151,321,992.58,2399.4,1.1716
"410",31151,329,1001.7,2257.7,0.7749
"411",31151,337,1135.4,2365.1,0.59983
"412",31151,345,1429.2,2317.4,0.30664
"413",31151,353,1097.9,2196.9,0.49276
"414",31151,361,1106.1,2168,0.59293
"415",31059,1,0,0,0
"416",31059,9,1066.1,1898.5,0.26687
"417",31059,17,0,0,0
"418",31059,25,0,0,0
"419",31059,33,0,0,0
"420",31059,41,1240.1,2040.3,0.24737
"421",31059,49,1240.1,2040.3,0.24737
"422",31059,57,1172.8,2132.3,0.40061
"423",31059,65,1083.7,2286.3,0.7486
"424",31059,73,974.92,2373.1,1.0008
"425",31059,81,920.23,2410.4,1.1932
"426",31059,89,1001,2759.2,1.2149
"427",31059,97,913.09,2693.9,1.4819
"428",31059,105,867.91,2801,1.4316
"429",31059,113,723.05,2714.4,1.8954
"430",31059,121,726.9,3152,2.1575
"431",31059,129,758.06,3266,1.7118
"432",31059,137,0,0,0
"433",31059,145,523.06,2947,2.2932
"434",31059,153,657.48,3189.5,1.9939
"435",31059,161,689.66,3088.7,1.8361
"436",31059,169,908.41,2914.5,1.4613
"437",31059,177,1034.1,2991.6,1.6156
"438",31059,185,828.55,2870.7,1.9145
"439",31059,193,819.85,2926.4,1.6443
"440",31059,201,881.91,2720.9,1.5018
"441",31059,209,713.04,2995.2,1.8372
"442",31059,217,719.2,3185,1.9109
"443",31059,225,587.48,2715.7,2.0415
"444",31059,233,631.18,2893.5,2.2337
"445",31059,241,533.85,2880.5,2.2537
"446",31059,249,699.4,2716.1,2.2021
"447",31059,257,755.74,2390.5,2.0299
"448",31059,265,822.2,2384.2,1.5108
"449",31059,273,935.37,2470.7,1.2984
"450",31059,281,868.34,2418.1,1.2745
"451",31059,289,928.83,2564.5,1.0702
"452",31059,297,975.29,2483.2,1.2147
"453",31059,305,941.21,2805.5,1.4326
"454",31059,313,882.83,2760.9,1.6418
"455",31059,321,936.98,2760.8,1.5806
"456",31059,329,1006.6,2660.3,1.1248
"457",31059,337,1019.4,2548.2,0.8325
"458",31059,345,1106.9,2459,0.80086
"459",31059,353,1069.8,2188,0.66016
"460",31059,361,1118.4,2427.5,0.80644
"461",31119,1,0,0,0
"462",31119,9,0,0,0
"463",31119,17,0,0,0
"464",31119,25,0,0,0
"465",31119,33,0,0,0
"466",31119,41,0,0,0
"467",31119,49,0,0,0
"468",31119,57,1076.8,3127.6,1.2596
"469",31119,65,1127.5,2942.3,1.0271
"470",31119,73,936.02,2918.1,1.4543
"471",31119,81,0,0,0
"472",31119,89,919.75,3075.1,1.6776
"473",31119,97,760.48,3331.4,1.837
"474",31119,105,810.35,3260.6,1.6818
"475",31119,113,829.49,3240.8,1.6451
"476",31119,121,657.11,3324.5,2.3948
"477",31119,129,789.03,3609.8,1.8555
"478",31119,137,984,3150,1.4443
"479",31119,145,585.78,3302.9,2.4802
"480",31119,153,668.04,3525.7,2.1506
"481",31119,161,736.86,3410.3,1.9792
"482",31119,169,682.58,3270,2.0726
"483",31119,177,773.62,2964,1.8081
"484",31119,185,825.7,2944,1.7487
"485",31119,193,854.84,3109,1.6112
"486",31119,201,783.24,3089.2,2.0186
"487",31119,209,639.67,3535.9,2.271
"488",31119,217,644.55,3230.6,2.1063
"489",31119,225,760.11,2881.3,1.7891
"490",31119,233,905.26,2900.6,1.3364
"491",31119,241,724.1,2905.7,1.9717
"492",31119,249,638.13,3359.1,2.1356
"493",31119,257,710.49,2799.6,1.4979
"494",31119,265,754.7,3025.3,1.8759
"495",31119,273,803.93,3238.9,1.7897
"496",31119,281,617.86,3077.9,2.2531
"497",31119,289,852.83,2740.5,1.6713
"498",31119,297,806.82,3012,1.7677
"499",31119,305,926.43,3193.5,1.3969
"500",31119,313,913.95,3085.5,1.6218
"501",31119,321,0,0,0
"502",31119,329,930.16,3144.1,1.5871
"503",31119,337,983.82,2862.6,1.2237
"504",31119,345,988.67,1916.3,0.4892
"505",31119,353,1362.9,2785,0.82358
"506",31119,361,1288,3000.2,0.98223
"507",31183,1,0,0,0
"508",31183,9,0,0,0
"509",31183,17,0,0,0
"510",31183,25,1448.7,2338.5,0.23964
"511",31183,33,0,0,0
"512",31183,41,0,0,0
"513",31183,49,0,0,0
"514",31183,57,0,0,0
"515",31183,65,1376.5,2633.4,0.6566
"516",31183,73,1260.9,2830.7,0.97728
"517",31183,81,1246.7,2668.5,0.89122
"518",31183,89,1283.6,2880.9,0.9331
"519",31183,97,1103.3,3078.5,1.3261
"520",31183,105,1059.1,3108.9,1.2255
"521",31183,113,861.15,3259.3,1.5379
"522",31183,121,751.7,3406,1.6835
"523",31183,129,802.24,3916.5,1.8574
"524",31183,137,0,0,0
"525",31183,145,579.43,3366.1,2.1902
"526",31183,153,488.48,3756.4,2.8379
"527",31183,161,611.78,3314.6,2.2196
"528",31183,169,652.36,3080.7,1.9057
"529",31183,177,886.72,3091.1,1.6446
"530",31183,185,767.36,2840.1,1.5368
"531",31183,193,1039.7,3314.4,1.3642
"532",31183,201,1026.6,3076.9,1.1755
"533",31183,209,847.37,3305.6,1.6911
"534",31183,217,830.35,3134.9,2.6207
"535",31183,225,711.58,3059.7,1.9261
"536",31183,233,594.72,3202.9,2.1074
"537",31183,241,550.58,3521.6,2.3175
"538",31183,249,501.01,3384.9,2.5373
"539",31183,257,585.9,3160.3,2.2565
"540",31183,265,647.93,2833.4,1.7911
"541",31183,273,803.38,2752.1,1.7575
"542",31183,281,718.93,2497.6,1.4298
"543",31183,289,1004.2,2734.4,1.178
"544",31183,297,1053.9,2677.3,0.93729
"545",31183,305,1381.6,3079.9,0.88524
"546",31183,313,1345.9,3094.3,1.0981
"547",31183,321,0,0,0
"548",31183,329,1323.6,2550.9,0.59029
"549",31183,337,1317.1,2666.7,0.72682
"550",31183,345,1354.2,2456,0.38538
"551",31183,353,1500.3,2799.3,0.88081
"552",31183,361,1465.3,2859.5,0.80565
"553",31009,1,0,0,0
"554",31009,9,0,0,0
"555",31009,17,0,0,0
"556",31009,25,0,0,0
"557",31009,33,0,0,0
"558",31009,41,0,0,0
"559",31009,49,0,0,0
"560",31009,57,0,0,0
"561",31009,65,0,0,0
"562",31009,73,0,0,0
"563",31009,81,0,0,0
"564",31009,89,0,0,0
"565",31009,97,0,0,0
"566",31009,105,0,0,0
"567",31009,113,0,0,0
"568",31009,121,0,0,0
"569",31009,129,0,0,0
"570",31009,137,0,0,0
"571",31009,145,0,0,0
"572",31009,153,0,0,0
"573",31009,161,0,0,0
"574",31009,169,0,0,0
"575",31009,177,0,0,0
"576",31009,185,0,0,0
"577",31009,193,0,0,0
"578",31009,201,0,0,0
"579",31009,209,0,0,0
"580",31009,217,0,0,0
"581",31009,225,0,0,0
"582",31009,233,0,0,0
"583",31009,241,0,0,0
"584",31009,249,0,0,0
"585",31009,257,0,0,0
"586",31009,265,0,0,0
"587",31009,273,0,0,0
"588",31009,281,0,0,0
"589",31009,289,0,0,0
"590",31009,297,0,0,0
"591",31009,305,0,0,0
"592",31009,313,0,0,0
"593",31009,321,0,0,0
"594",31009,329,0,0,0
"595",31009,337,0,0,0
"596",31009,345,0,0,0
"597",31009,353,0,0,0
"598",31009,361,0,0,0
"599",31091,1,0,0,0
"600",31091,9,0,0,0
"601",31091,17,0,0,0
"602",31091,25,0,0,0
"603",31091,33,0,0,0
"604",31091,41,0,0,0
"605",31091,49,0,0,0
"606",31091,57,0,0,0
"607",31091,65,0,0,0
"608",31091,73,0,0,0
"609",31091,81,0,0,0
"610",31091,89,0,0,0
"611",31091,97,0,0,0
"612",31091,105,0,0,0
"613",31091,113,0,0,0
"614",31091,121,0,0,0
"615",31091,129,0,0,0
"616",31091,137,0,0,0
"617",31091,145,0,0,0
"618",31091,153,0,0,0
"619",31091,161,0,0,0
"620",31091,169,0,0,0
"621",31091,177,0,0,0
"622",31091,185,0,0,0
"623",31091,193,0,0,0
"624",31091,201,0,0,0
"625",31091,209,0,0,0
"626",31091,217,0,0,0
"627",31091,225,0,0,0
"628",31091,233,0,0,0
"629",31091,241,0,0,0
"630",31091,249,0,0,0
"631",31091,257,0,0,0
"632",31091,265,0,0,0
"633",31091,273,0,0,0
"634",31091,281,0,0,0
"635",31091,289,0,0,0
"636",31091,297,0,0,0
"637",31091,305,0,0,0
"638",31091,313,0,0,0
"639",31091,321,0,0,0
"640",31091,329,0,0,0
"641",31091,337,0,0,0
"642",31091,345,0,0,0
"643",31091,353,0,0,0
"644",31091,361,0,0,0
"645",31115,1,0,0,0
"646",31115,9,0,0,0
"647",31115,17,0,0,0
"648",31115,25,1016,2402,0.89339
"649",31115,33,0,0,0
"650",31115,41,1661.3,2774.2,0.35602
"651",31115,49,1661.3,2774.2,0.35602
"652",31115,57,0,0,0
"653",31115,65,1202.3,2678.6,0.81972
"654",31115,73,1254.6,2960,0.96919
"655",31115,81,1245.4,2682,0.73605
"656",31115,89,999.98,2825.5,1.242
"657",31115,97,1007.4,3116.8,1.5045
"658",31115,105,906.27,3410.8,1.6278
"659",31115,113,798.88,3543.1,1.8482
"660",31115,121,597.36,3696,2.4613
"661",31115,129,774.68,3645.7,1.9575
"662",31115,137,455.91,3250.4,3.1493
"663",31115,145,597.67,2654.4,1.9157
"664",31115,153,493.21,3088,2.3848
"665",31115,161,1327.7,2705.9,0.67879
"666",31115,169,966.54,3185.3,1.4565
"667",31115,177,1104.7,2863.9,1.0621
"668",31115,185,866.43,2853.5,1.5142
"669",31115,193,994.01,2837.3,1.3818
"670",31115,201,629.28,2873.6,2.0253
"671",31115,209,616.53,3011.7,2.0693
"672",31115,217,839.01,3233.2,2.2389
"673",31115,225,651.51,3514.9,2.2252
"674",31115,233,1169.2,2884.3,1.1511
"675",31115,241,1228.3,2849.3,1.0381
"676",31115,249,1106.9,2643.8,0.89791
"677",31115,257,1186,2899,1.1026
"678",31115,265,1039.2,2985.1,1.2095
"679",31115,273,1196.8,3196.1,1.0915
"680",31115,281,920.63,2492.2,1.1474
"681",31115,289,1485,2947,0.66258
"682",31115,297,1226.4,2639.9,0.82535
"683",31115,305,1053,3040,1.3279
"684",31115,313,1345.8,2516.2,0.54296
"685",31115,321,0,0,0
"686",31115,329,1369.5,2483.6,0.46893
"687",31115,337,1630.9,2777.2,0.34994
"688",31115,345,1653.9,2811.2,0.40735
"689",31115,353,1587.8,3027.7,0.65589
"690",31115,361,1780.8,2929.6,0.69985
"691",31003,1,0,0,0
"692",31003,9,0,0,0
"693",31003,17,0,0,0
"694",31003,25,0,0,0
"695",31003,33,0,0,0
"696",31003,41,0,0,0
"697",31003,49,0,0,0
"698",31003,57,1132.5,2364.4,0.56371
"699",31003,65,1123.9,2815.2,1.1542
"700",31003,73,927.88,3049.2,1.5249
"701",31003,81,1141.7,2714.5,1.0032
"702",31003,89,868.1,3052.4,1.6282
"703",31003,97,806.79,3268.8,1.6746
"704",31003,105,727.18,3415.4,2.0721
"705",31003,113,666.16,3531.3,2.1506
"706",31003,121,580.31,3782.8,2.1695
"707",31003,129,510.84,3895.3,2.8379
"708",31003,137,673.05,3354.3,2.0346
"709",31003,145,425.2,3641.3,2.9864
"710",31003,153,480.76,3850.4,2.8379
"711",31003,161,613.1,3983.2,2.1695
"712",31003,169,579.96,3505.5,2.4676
